Orthogroup	data_Cint	model_Cint
OG0000218	SGZ54711.1, SGZ56931.1	Candida_intermedia@Seq_1624
OG0000219	SGZ54879.1, SGZ54881.1	Candida_intermedia@Seq_4642
OG0000220	SGZ54887.1	Candida_intermedia@Seq_2226, Candida_intermedia@Seq_984
OG0000221	SGZ54968.1, SGZ54970.1	Candida_intermedia@Seq_2637
OG0000222	SGZ55381.1, SGZ55388.1	Candida_intermedia@Seq_3938
OG0000223	SGZ55457.1, SGZ55459.1	Candida_intermedia@Seq_867
OG0000224	SGZ56088.1	Candida_intermedia@Seq_2077, Candida_intermedia@Seq_652
OG0000225	SGZ56701.1	Candida_intermedia@Seq_1291, Candida_intermedia@Seq_1126
OG0000226	SGZ56808.1	Candida_intermedia@Seq_1906, Candida_intermedia@Seq_809
OG0000227	SGZ57507.1	Candida_intermedia@Seq_2041, Candida_intermedia@Seq_5004
OG0000228	SGZ46208.1	Candida_intermedia@Seq_4972
OG0000229	SGZ46211.1	Candida_intermedia@Seq_3789
OG0000230	SGZ46212.1	Candida_intermedia@Seq_5105
OG0000231	SGZ46215.1	Candida_intermedia@Seq_5026
OG0000232	SGZ46217.1	Candida_intermedia@Seq_393
OG0000233	SGZ46218.1	Candida_intermedia@Seq_1016
OG0000234	SGZ46221.1	Candida_intermedia@Seq_636
OG0000235	SGZ46226.1	Candida_intermedia@Seq_3037
OG0000236	SGZ46227.1	Candida_intermedia@Seq_1190
OG0000237	SGZ46230.1	Candida_intermedia@Seq_5201
OG0000238	SGZ46231.1	Candida_intermedia@Seq_615
OG0000239	SGZ46232.1	Candida_intermedia@Seq_1447
OG0000240	SGZ46234.1	Candida_intermedia@Seq_795
OG0000241	SGZ46235.1	Candida_intermedia@Seq_51
OG0000242	SGZ46236.1	Candida_intermedia@Seq_2013
OG0000243	SGZ46239.1	Candida_intermedia@Seq_1911
OG0000244	SGZ46240.1	Candida_intermedia@Seq_5317
OG0000245	SGZ46244.1	Candida_intermedia@Seq_1693
OG0000246	SGZ46245.1	Candida_intermedia@Seq_1738
OG0000247	SGZ46246.1	Candida_intermedia@Seq_4829
OG0000248	SGZ46248.1	Candida_intermedia@Seq_5171
OG0000249	SGZ46249.1	Candida_intermedia@Seq_3387
OG0000250	SGZ46251.1	Candida_intermedia@Seq_3390
OG0000251	SGZ46252.1	Candida_intermedia@Seq_3012
OG0000252	SGZ46254.1	Candida_intermedia@Seq_2486
OG0000253	SGZ46255.1	Candida_intermedia@Seq_3280
OG0000254	SGZ46256.1	Candida_intermedia@Seq_2056
OG0000255	SGZ46257.1	Candida_intermedia@Seq_57
OG0000256	SGZ46258.1	Candida_intermedia@Seq_2772
OG0000257	SGZ46259.1	Candida_intermedia@Seq_682
OG0000258	SGZ46260.1	Candida_intermedia@Seq_5096
OG0000259	SGZ46262.1	Candida_intermedia@Seq_1661
OG0000260	SGZ46263.1	Candida_intermedia@Seq_3764
OG0000261	SGZ46265.1	Candida_intermedia@Seq_3647
OG0000262	SGZ46267.1	Candida_intermedia@Seq_4285
OG0000263	SGZ46268.1	Candida_intermedia@Seq_5023
OG0000264	SGZ46269.1	Candida_intermedia@Seq_375
OG0000265	SGZ46271.1	Candida_intermedia@Seq_2638
OG0000266	SGZ46272.1	Candida_intermedia@Seq_3105
OG0000267	SGZ46274.1	Candida_intermedia@Seq_1015
OG0000268	SGZ46276.1	Candida_intermedia@Seq_2482
OG0000269	SGZ46277.1	Candida_intermedia@Seq_1099
OG0000270	SGZ46281.1	Candida_intermedia@Seq_5132
OG0000271	SGZ46282.1	Candida_intermedia@Seq_3565
OG0000272	SGZ46283.1	Candida_intermedia@Seq_1800
OG0000273	SGZ46285.1	Candida_intermedia@Seq_3355
OG0000274	SGZ46286.1	Candida_intermedia@Seq_1810
OG0000275	SGZ46287.1	Candida_intermedia@Seq_5114
OG0000276	SGZ46289.1	Candida_intermedia@Seq_334
OG0000277	SGZ46290.1	Candida_intermedia@Seq_1713
OG0000278	SGZ46291.1	Candida_intermedia@Seq_3721
OG0000279	SGZ46292.1	Candida_intermedia@Seq_2897
OG0000280	SGZ46294.1	Candida_intermedia@Seq_518
OG0000281	SGZ46295.1	Candida_intermedia@Seq_4297
OG0000282	SGZ46296.1	Candida_intermedia@Seq_4173
OG0000283	SGZ46297.1	Candida_intermedia@Seq_4174
OG0000284	SGZ46298.1	Candida_intermedia@Seq_306
OG0000285	SGZ46299.1	Candida_intermedia@Seq_767
OG0000286	SGZ46300.1	Candida_intermedia@Seq_3732
OG0000287	SGZ46302.1	Candida_intermedia@Seq_2833
OG0000288	SGZ46303.1	Candida_intermedia@Seq_4805
OG0000289	SGZ46305.1	Candida_intermedia@Seq_2979
OG0000290	SGZ46308.1	Candida_intermedia@Seq_2558
OG0000291	SGZ46309.1	Candida_intermedia@Seq_1410
OG0000292	SGZ46312.1	Candida_intermedia@Seq_1748
OG0000293	SGZ46313.1	Candida_intermedia@Seq_2430
OG0000294	SGZ46314.1	Candida_intermedia@Seq_634
OG0000295	SGZ46316.1	Candida_intermedia@Seq_219
OG0000296	SGZ46319.1	Candida_intermedia@Seq_2113
OG0000297	SGZ46320.1	Candida_intermedia@Seq_2123
OG0000298	SGZ46322.1	Candida_intermedia@Seq_4880
OG0000299	SGZ46324.1	Candida_intermedia@Seq_2944
OG0000300	SGZ46325.1	Candida_intermedia@Seq_1108
OG0000301	SGZ46326.1	Candida_intermedia@Seq_1534
OG0000302	SGZ46327.1	Candida_intermedia@Seq_2541
OG0000303	SGZ46328.1	Candida_intermedia@Seq_5014
OG0000304	SGZ46329.1	Candida_intermedia@Seq_3590
OG0000305	SGZ46330.1	Candida_intermedia@Seq_2419
OG0000306	SGZ46331.1	Candida_intermedia@Seq_4049
OG0000307	SGZ46332.1	Candida_intermedia@Seq_4039
OG0000308	SGZ46333.1	Candida_intermedia@Seq_961
OG0000309	SGZ46334.1	Candida_intermedia@Seq_2007
OG0000310	SGZ46335.1	Candida_intermedia@Seq_4727
OG0000311	SGZ46336.1	Candida_intermedia@Seq_5391
OG0000312	SGZ46337.1	Candida_intermedia@Seq_4804
OG0000313	SGZ46338.1	Candida_intermedia@Seq_936
OG0000314	SGZ46340.1	Candida_intermedia@Seq_2796
OG0000315	SGZ46342.1	Candida_intermedia@Seq_4935
OG0000316	SGZ46344.1	Candida_intermedia@Seq_753
OG0000317	SGZ46345.1	Candida_intermedia@Seq_873
OG0000318	SGZ46346.1	Candida_intermedia@Seq_5113
OG0000319	SGZ46347.1	Candida_intermedia@Seq_3373
OG0000320	SGZ46350.1	Candida_intermedia@Seq_1837
OG0000321	SGZ46351.1	Candida_intermedia@Seq_3313
OG0000322	SGZ46353.1	Candida_intermedia@Seq_4406
OG0000323	SGZ46354.1	Candida_intermedia@Seq_2228
OG0000324	SGZ46356.1	Candida_intermedia@Seq_4486
OG0000325	SGZ46357.1	Candida_intermedia@Seq_40
OG0000326	SGZ46359.1	Candida_intermedia@Seq_2290
OG0000327	SGZ46361.1	Candida_intermedia@Seq_2307
OG0000328	SGZ46362.1	Candida_intermedia@Seq_5059
OG0000329	SGZ46364.1	Candida_intermedia@Seq_4179
OG0000330	SGZ46365.1	Candida_intermedia@Seq_2736
OG0000331	SGZ46366.1	Candida_intermedia@Seq_2400
OG0000332	SGZ46367.1	Candida_intermedia@Seq_3595
OG0000333	SGZ46369.1	Candida_intermedia@Seq_3389
OG0000334	SGZ46370.1	Candida_intermedia@Seq_1705
OG0000335	SGZ46372.1	Candida_intermedia@Seq_4613
OG0000336	SGZ46374.1	Candida_intermedia@Seq_3901
OG0000337	SGZ46376.1	Candida_intermedia@Seq_4788
OG0000338	SGZ46377.1	Candida_intermedia@Seq_618
OG0000339	SGZ46379.1	Candida_intermedia@Seq_2301
OG0000340	SGZ46380.1	Candida_intermedia@Seq_852
OG0000341	SGZ46382.1	Candida_intermedia@Seq_919
OG0000342	SGZ46384.1	Candida_intermedia@Seq_5387
OG0000343	SGZ46386.1	Candida_intermedia@Seq_5268
OG0000344	SGZ46387.1	Candida_intermedia@Seq_4555
OG0000345	SGZ46389.1	Candida_intermedia@Seq_4180
OG0000346	SGZ46390.1	Candida_intermedia@Seq_660
OG0000347	SGZ46392.1	Candida_intermedia@Seq_1833
OG0000348	SGZ46394.1	Candida_intermedia@Seq_3747
OG0000349	SGZ46395.1	Candida_intermedia@Seq_2724
OG0000350	SGZ46397.1	Candida_intermedia@Seq_2459
OG0000351	SGZ46399.1	Candida_intermedia@Seq_1927
OG0000352	SGZ46401.1	Candida_intermedia@Seq_5414
OG0000353	SGZ46403.1	Candida_intermedia@Seq_3066
OG0000354	SGZ46404.1	Candida_intermedia@Seq_2264
OG0000355	SGZ46405.1	Candida_intermedia@Seq_528
OG0000356	SGZ46406.1	Candida_intermedia@Seq_5088
OG0000357	SGZ46409.1	Candida_intermedia@Seq_1628
OG0000358	SGZ46410.1	Candida_intermedia@Seq_3227
OG0000359	SGZ46412.1	Candida_intermedia@Seq_173
OG0000360	SGZ46414.1	Candida_intermedia@Seq_4745
OG0000361	SGZ46415.1	Candida_intermedia@Seq_3397
OG0000362	SGZ46416.1	Candida_intermedia@Seq_3988
OG0000363	SGZ46417.1	Candida_intermedia@Seq_1009
OG0000364	SGZ46419.1	Candida_intermedia@Seq_2514
OG0000365	SGZ46424.1	Candida_intermedia@Seq_4614
OG0000366	SGZ46425.1	Candida_intermedia@Seq_440
OG0000367	SGZ46427.1	Candida_intermedia@Seq_198
OG0000368	SGZ46429.1	Candida_intermedia@Seq_2951
OG0000369	SGZ46431.1	Candida_intermedia@Seq_3566
OG0000370	SGZ46432.1	Candida_intermedia@Seq_3929
OG0000371	SGZ46434.1	Candida_intermedia@Seq_1288
OG0000372	SGZ46435.1	Candida_intermedia@Seq_4082
OG0000373	SGZ46436.1	Candida_intermedia@Seq_1638
OG0000374	SGZ46439.1	Candida_intermedia@Seq_710
OG0000375	SGZ46441.1	Candida_intermedia@Seq_4543
OG0000376	SGZ46442.1	Candida_intermedia@Seq_1211
OG0000377	SGZ46443.1	Candida_intermedia@Seq_3347
OG0000378	SGZ46444.1	Candida_intermedia@Seq_899
OG0000379	SGZ46445.1	Candida_intermedia@Seq_5262
OG0000380	SGZ46446.1	Candida_intermedia@Seq_2895
OG0000381	SGZ46449.1	Candida_intermedia@Seq_3527
OG0000382	SGZ46451.1	Candida_intermedia@Seq_2794
OG0000383	SGZ46452.1	Candida_intermedia@Seq_224
OG0000384	SGZ46454.1	Candida_intermedia@Seq_1760
OG0000385	SGZ46456.1	Candida_intermedia@Seq_3837
OG0000386	SGZ46457.1	Candida_intermedia@Seq_5175
OG0000387	SGZ46459.1	Candida_intermedia@Seq_4044
OG0000388	SGZ46462.1	Candida_intermedia@Seq_3085
OG0000389	SGZ46463.1	Candida_intermedia@Seq_5403
OG0000390	SGZ46464.1	Candida_intermedia@Seq_1763
OG0000391	SGZ46466.1	Candida_intermedia@Seq_4672
OG0000392	SGZ46468.1	Candida_intermedia@Seq_2232
OG0000393	SGZ46470.1	Candida_intermedia@Seq_1085
OG0000394	SGZ46472.1	Candida_intermedia@Seq_1496
OG0000395	SGZ46473.1	Candida_intermedia@Seq_3892
OG0000396	SGZ46474.1	Candida_intermedia@Seq_4216
OG0000397	SGZ46476.1	Candida_intermedia@Seq_3582
OG0000398	SGZ46477.1	Candida_intermedia@Seq_205
OG0000399	SGZ46479.1	Candida_intermedia@Seq_4230
OG0000400	SGZ46480.1	Candida_intermedia@Seq_3820
OG0000401	SGZ46481.1	Candida_intermedia@Seq_1264
OG0000402	SGZ46483.1	Candida_intermedia@Seq_1199
OG0000403	SGZ46484.1	Candida_intermedia@Seq_5372
OG0000404	SGZ46485.1	Candida_intermedia@Seq_5255
OG0000405	SGZ46487.1	Candida_intermedia@Seq_3923
OG0000406	SGZ46488.1	Candida_intermedia@Seq_676
OG0000407	SGZ46489.1	Candida_intermedia@Seq_3277
OG0000408	SGZ46491.1	Candida_intermedia@Seq_2786
OG0000409	SGZ46494.1	Candida_intermedia@Seq_2843
OG0000410	SGZ46495.1	Candida_intermedia@Seq_4360
OG0000411	SGZ46499.1	Candida_intermedia@Seq_4322
OG0000412	SGZ46505.1	Candida_intermedia@Seq_2567
OG0000413	SGZ46506.1	Candida_intermedia@Seq_307
OG0000414	SGZ46508.1	Candida_intermedia@Seq_983
OG0000415	SGZ46510.1	Candida_intermedia@Seq_1540
OG0000416	SGZ46512.1	Candida_intermedia@Seq_5089
OG0000417	SGZ46513.1	Candida_intermedia@Seq_1945
OG0000418	SGZ46516.1	Candida_intermedia@Seq_4499
OG0000419	SGZ46517.1	Candida_intermedia@Seq_2506
OG0000420	SGZ46519.1	Candida_intermedia@Seq_920
OG0000421	SGZ46521.1	Candida_intermedia@Seq_4834
OG0000422	SGZ46522.1	Candida_intermedia@Seq_3426
OG0000423	SGZ46525.1	Candida_intermedia@Seq_3556
OG0000424	SGZ46527.1	Candida_intermedia@Seq_137
OG0000425	SGZ46529.1	Candida_intermedia@Seq_1380
OG0000426	SGZ46531.1	Candida_intermedia@Seq_1248
OG0000427	SGZ46532.1	Candida_intermedia@Seq_4963
OG0000428	SGZ46533.1	Candida_intermedia@Seq_4496
OG0000429	SGZ46534.1	Candida_intermedia@Seq_112
OG0000430	SGZ46535.1	Candida_intermedia@Seq_780
OG0000431	SGZ46537.1	Candida_intermedia@Seq_2800
OG0000432	SGZ46539.1	Candida_intermedia@Seq_2032
OG0000433	SGZ46541.1	Candida_intermedia@Seq_4351
OG0000434	SGZ46545.1	Candida_intermedia@Seq_4211
OG0000435	SGZ46546.1	Candida_intermedia@Seq_1477
OG0000436	SGZ46548.1	Candida_intermedia@Seq_5061
OG0000437	SGZ46549.1	Candida_intermedia@Seq_4396
OG0000438	SGZ46550.1	Candida_intermedia@Seq_5520
OG0000439	SGZ46552.1	Candida_intermedia@Seq_649
OG0000440	SGZ46553.1	Candida_intermedia@Seq_1504
OG0000441	SGZ46554.1	Candida_intermedia@Seq_1793
OG0000442	SGZ46556.1	Candida_intermedia@Seq_4034
OG0000443	SGZ46557.1	Candida_intermedia@Seq_1431
OG0000444	SGZ46558.1	Candida_intermedia@Seq_2968
OG0000445	SGZ46560.1	Candida_intermedia@Seq_1452
OG0000446	SGZ46562.1	Candida_intermedia@Seq_5515
OG0000447	SGZ46563.1	Candida_intermedia@Seq_2873
OG0000448	SGZ46564.1	Candida_intermedia@Seq_3744
OG0000449	SGZ46565.1	Candida_intermedia@Seq_3558
OG0000450	SGZ46567.1	Candida_intermedia@Seq_2627
OG0000451	SGZ46569.1	Candida_intermedia@Seq_1659
OG0000452	SGZ46570.1	Candida_intermedia@Seq_216
OG0000453	SGZ46572.1	Candida_intermedia@Seq_4410
OG0000454	SGZ46573.1	Candida_intermedia@Seq_1889
OG0000455	SGZ46574.1	Candida_intermedia@Seq_2817
OG0000456	SGZ46575.1	Candida_intermedia@Seq_83
OG0000457	SGZ46576.1	Candida_intermedia@Seq_3302
OG0000458	SGZ46577.1	Candida_intermedia@Seq_4464
OG0000459	SGZ46578.1	Candida_intermedia@Seq_4845
OG0000460	SGZ46581.1	Candida_intermedia@Seq_2808
OG0000461	SGZ46583.1	Candida_intermedia@Seq_38
OG0000462	SGZ46586.1	Candida_intermedia@Seq_2711
OG0000463	SGZ46587.1	Candida_intermedia@Seq_5081
OG0000464	SGZ46588.1	Candida_intermedia@Seq_2993
OG0000465	SGZ46590.1	Candida_intermedia@Seq_4152
OG0000466	SGZ46591.1	Candida_intermedia@Seq_1174
OG0000467	SGZ46592.1	Candida_intermedia@Seq_1863
OG0000468	SGZ46593.1	Candida_intermedia@Seq_4346
OG0000469	SGZ46594.1	Candida_intermedia@Seq_5236
OG0000470	SGZ46596.1	Candida_intermedia@Seq_2295
OG0000471	SGZ46597.1	Candida_intermedia@Seq_2716
OG0000472	SGZ46598.1	Candida_intermedia@Seq_4172
OG0000473	SGZ46600.1	Candida_intermedia@Seq_2942
OG0000474	SGZ46601.1	Candida_intermedia@Seq_4204
OG0000475	SGZ46603.1	Candida_intermedia@Seq_3336
OG0000476	SGZ46604.1	Candida_intermedia@Seq_4827
OG0000477	SGZ46605.1	Candida_intermedia@Seq_1904
OG0000478	SGZ46606.1	Candida_intermedia@Seq_2251
OG0000479	SGZ46607.1	Candida_intermedia@Seq_2391
OG0000480	SGZ46610.1	Candida_intermedia@Seq_1787
OG0000481	SGZ46611.1	Candida_intermedia@Seq_4698
OG0000482	SGZ46612.1	Candida_intermedia@Seq_5347
OG0000483	SGZ46613.1	Candida_intermedia@Seq_3849
OG0000484	SGZ46614.1	Candida_intermedia@Seq_231
OG0000485	SGZ46615.1	Candida_intermedia@Seq_5429
OG0000486	SGZ46617.1	Candida_intermedia@Seq_2297
OG0000487	SGZ46618.1	Candida_intermedia@Seq_4966
OG0000488	SGZ46621.1	Candida_intermedia@Seq_4050
OG0000489	SGZ46624.1	Candida_intermedia@Seq_1197
OG0000490	SGZ46625.1	Candida_intermedia@Seq_1919
OG0000491	SGZ46627.1	Candida_intermedia@Seq_4676
OG0000492	SGZ46629.1	Candida_intermedia@Seq_3913
OG0000493	SGZ46631.1	Candida_intermedia@Seq_5107
OG0000494	SGZ46633.1	Candida_intermedia@Seq_3535
OG0000495	SGZ46635.1	Candida_intermedia@Seq_1153
OG0000496	SGZ46637.1	Candida_intermedia@Seq_4776
OG0000497	SGZ46639.1	Candida_intermedia@Seq_3093
OG0000498	SGZ46640.1	Candida_intermedia@Seq_5259
OG0000499	SGZ46641.1	Candida_intermedia@Seq_972
OG0000500	SGZ46642.1	Candida_intermedia@Seq_4988
OG0000501	SGZ46643.1	Candida_intermedia@Seq_2720
OG0000502	SGZ46644.1	Candida_intermedia@Seq_2302
OG0000503	SGZ46646.1	Candida_intermedia@Seq_4522
OG0000504	SGZ46647.1	Candida_intermedia@Seq_741
OG0000505	SGZ46648.1	Candida_intermedia@Seq_512
OG0000506	SGZ46649.1	Candida_intermedia@Seq_4830
OG0000507	SGZ46650.1	Candida_intermedia@Seq_4716
OG0000508	SGZ46651.1	Candida_intermedia@Seq_2848
OG0000509	SGZ46652.1	Candida_intermedia@Seq_126
OG0000510	SGZ46653.1	Candida_intermedia@Seq_411
OG0000511	SGZ46654.1	Candida_intermedia@Seq_3106
OG0000512	SGZ46655.1	Candida_intermedia@Seq_4756
OG0000513	SGZ46656.1	Candida_intermedia@Seq_4653
OG0000514	SGZ46660.1	Candida_intermedia@Seq_738
OG0000515	SGZ46661.1	Candida_intermedia@Seq_921
OG0000516	SGZ46662.1	Candida_intermedia@Seq_1874
OG0000517	SGZ46663.1	Candida_intermedia@Seq_5305
OG0000518	SGZ46665.1	Candida_intermedia@Seq_3035
OG0000519	SGZ46666.1	Candida_intermedia@Seq_4443
OG0000520	SGZ46668.1	Candida_intermedia@Seq_1200
OG0000521	SGZ46669.1	Candida_intermedia@Seq_1918
OG0000522	SGZ46670.1	Candida_intermedia@Seq_4765
OG0000523	SGZ46672.1	Candida_intermedia@Seq_3856
OG0000524	SGZ46675.1	Candida_intermedia@Seq_2580
OG0000525	SGZ46676.1	Candida_intermedia@Seq_5513
OG0000526	SGZ46678.1	Candida_intermedia@Seq_5250
OG0000527	SGZ46680.1	Candida_intermedia@Seq_4361
OG0000528	SGZ46681.1	Candida_intermedia@Seq_4266
OG0000529	SGZ46683.1	Candida_intermedia@Seq_3899
OG0000530	SGZ46686.1	Candida_intermedia@Seq_5358
OG0000531	SGZ46688.1	Candida_intermedia@Seq_1293
OG0000532	SGZ46690.1	Candida_intermedia@Seq_1890
OG0000533	SGZ46693.1	Candida_intermedia@Seq_1582
OG0000534	SGZ46694.1	Candida_intermedia@Seq_4734
OG0000535	SGZ46695.1	Candida_intermedia@Seq_4345
OG0000536	SGZ46696.1	Candida_intermedia@Seq_772
OG0000537	SGZ46697.1	Candida_intermedia@Seq_4779
OG0000538	SGZ46702.1	Candida_intermedia@Seq_3638
OG0000539	SGZ46704.1	Candida_intermedia@Seq_4282
OG0000540	SGZ46706.1	Candida_intermedia@Seq_3407
OG0000541	SGZ46709.1	Candida_intermedia@Seq_3256
OG0000542	SGZ46710.1	Candida_intermedia@Seq_410
OG0000543	SGZ46712.1	Candida_intermedia@Seq_3165
OG0000544	SGZ46714.1	Candida_intermedia@Seq_4721
OG0000545	SGZ46715.1	Candida_intermedia@Seq_1770
OG0000546	SGZ46717.1	Candida_intermedia@Seq_4989
OG0000547	SGZ46719.1	Candida_intermedia@Seq_1329
OG0000548	SGZ46720.1	Candida_intermedia@Seq_3605
OG0000549	SGZ46721.1	Candida_intermedia@Seq_3155
OG0000550	SGZ46722.1	Candida_intermedia@Seq_5044
OG0000551	SGZ46723.1	Candida_intermedia@Seq_1860
OG0000552	SGZ46724.1	Candida_intermedia@Seq_2350
OG0000553	SGZ46725.1	Candida_intermedia@Seq_1374
OG0000554	SGZ46726.1	Candida_intermedia@Seq_5094
OG0000555	SGZ46728.1	Candida_intermedia@Seq_4594
OG0000556	SGZ46729.1	Candida_intermedia@Seq_1573
OG0000557	SGZ46730.1	Candida_intermedia@Seq_3733
OG0000558	SGZ46733.1	Candida_intermedia@Seq_4247
OG0000559	SGZ46735.1	Candida_intermedia@Seq_5419
OG0000560	SGZ46736.1	Candida_intermedia@Seq_1371
OG0000561	SGZ46737.1	Candida_intermedia@Seq_505
OG0000562	SGZ46739.1	Candida_intermedia@Seq_360
OG0000563	SGZ46740.1	Candida_intermedia@Seq_116
OG0000564	SGZ46742.1	Candida_intermedia@Seq_3184
OG0000565	SGZ46743.1	Candida_intermedia@Seq_34
OG0000566	SGZ46746.1	Candida_intermedia@Seq_4434
OG0000567	SGZ46748.1	Candida_intermedia@Seq_4393
OG0000568	SGZ46751.1	Candida_intermedia@Seq_464
OG0000569	SGZ46752.1	Candida_intermedia@Seq_48
OG0000570	SGZ46754.1	Candida_intermedia@Seq_1377
OG0000571	SGZ46756.1	Candida_intermedia@Seq_865
OG0000572	SGZ46757.1	Candida_intermedia@Seq_602
OG0000573	SGZ46759.1	Candida_intermedia@Seq_3541
OG0000574	SGZ46763.1	Candida_intermedia@Seq_4505
OG0000575	SGZ46764.1	Candida_intermedia@Seq_1487
OG0000576	SGZ46765.1	Candida_intermedia@Seq_1355
OG0000577	SGZ46766.1	Candida_intermedia@Seq_2540
OG0000578	SGZ46767.1	Candida_intermedia@Seq_1530
OG0000579	SGZ46768.1	Candida_intermedia@Seq_2802
OG0000580	SGZ46771.1	Candida_intermedia@Seq_4012
OG0000581	SGZ46772.1	Candida_intermedia@Seq_963
OG0000582	SGZ46775.1	Candida_intermedia@Seq_4925
OG0000583	SGZ46776.1	Candida_intermedia@Seq_1615
OG0000584	SGZ46777.1	Candida_intermedia@Seq_5265
OG0000585	SGZ46781.1	Candida_intermedia@Seq_3270
OG0000586	SGZ46782.1	Candida_intermedia@Seq_1700
OG0000587	SGZ46783.1	Candida_intermedia@Seq_1900
OG0000588	SGZ46785.1	Candida_intermedia@Seq_2345
OG0000589	SGZ46788.1	Candida_intermedia@Seq_3223
OG0000590	SGZ46789.1	Candida_intermedia@Seq_1034
OG0000591	SGZ46790.1	Candida_intermedia@Seq_2914
OG0000592	SGZ46791.1	Candida_intermedia@Seq_3425
OG0000593	SGZ46793.1	Candida_intermedia@Seq_2820
OG0000594	SGZ46795.1	Candida_intermedia@Seq_1575
OG0000595	SGZ46797.1	Candida_intermedia@Seq_4898
OG0000596	SGZ46798.1	Candida_intermedia@Seq_4150
OG0000597	SGZ46800.1	Candida_intermedia@Seq_4715
OG0000598	SGZ46801.1	Candida_intermedia@Seq_3316
OG0000599	SGZ46802.1	Candida_intermedia@Seq_150
OG0000600	SGZ46804.1	Candida_intermedia@Seq_4678
OG0000601	SGZ46805.1	Candida_intermedia@Seq_2586
OG0000602	SGZ46806.1	Candida_intermedia@Seq_2154
OG0000603	SGZ46808.1	Candida_intermedia@Seq_1037
OG0000604	SGZ46810.1	Candida_intermedia@Seq_152
OG0000605	SGZ46811.1	Candida_intermedia@Seq_578
OG0000606	SGZ46816.1	Candida_intermedia@Seq_589
OG0000607	SGZ46817.1	Candida_intermedia@Seq_5233
OG0000608	SGZ46819.1	Candida_intermedia@Seq_1978
OG0000609	SGZ46820.1	Candida_intermedia@Seq_2840
OG0000610	SGZ46822.1	Candida_intermedia@Seq_3320
OG0000611	SGZ46823.1	Candida_intermedia@Seq_979
OG0000612	SGZ46824.1	Candida_intermedia@Seq_929
OG0000613	SGZ46825.1	Candida_intermedia@Seq_5152
OG0000614	SGZ46826.1	Candida_intermedia@Seq_3125
OG0000615	SGZ46827.1	Candida_intermedia@Seq_1482
OG0000616	SGZ46828.1	Candida_intermedia@Seq_3652
OG0000617	SGZ46830.1	Candida_intermedia@Seq_1591
OG0000618	SGZ46831.1	Candida_intermedia@Seq_1550
OG0000619	SGZ46832.1	Candida_intermedia@Seq_3267
OG0000620	SGZ46835.1	Candida_intermedia@Seq_1957
OG0000621	SGZ46838.1	Candida_intermedia@Seq_4138
OG0000622	SGZ46840.1	Candida_intermedia@Seq_4754
OG0000623	SGZ46842.1	Candida_intermedia@Seq_941
OG0000624	SGZ46843.1	Candida_intermedia@Seq_4980
OG0000625	SGZ46844.1	Candida_intermedia@Seq_4723
OG0000626	SGZ46845.1	Candida_intermedia@Seq_4670
OG0000627	SGZ46847.1	Candida_intermedia@Seq_3083
OG0000628	SGZ46849.1	Candida_intermedia@Seq_2081
OG0000629	SGZ46850.1	Candida_intermedia@Seq_217
OG0000630	SGZ46851.1	Candida_intermedia@Seq_2677
OG0000631	SGZ46853.1	Candida_intermedia@Seq_5314
OG0000632	SGZ46855.1	Candida_intermedia@Seq_52
OG0000633	SGZ46857.1	Candida_intermedia@Seq_5006
OG0000634	SGZ46859.1	Candida_intermedia@Seq_4651
OG0000635	SGZ46860.1	Candida_intermedia@Seq_130
OG0000636	SGZ46861.1	Candida_intermedia@Seq_5483
OG0000637	SGZ46863.1	Candida_intermedia@Seq_2320
OG0000638	SGZ46864.1	Candida_intermedia@Seq_1796
OG0000639	SGZ46866.1	Candida_intermedia@Seq_1966
OG0000640	SGZ46867.1	Candida_intermedia@Seq_934
OG0000641	SGZ46869.1	Candida_intermedia@Seq_4249
OG0000642	SGZ46870.1	Candida_intermedia@Seq_143
OG0000643	SGZ46872.1	Candida_intermedia@Seq_4939
OG0000644	SGZ46874.1	Candida_intermedia@Seq_4025
OG0000645	SGZ46876.1	Candida_intermedia@Seq_3591
OG0000646	SGZ46878.1	Candida_intermedia@Seq_1799
OG0000647	SGZ46879.1	Candida_intermedia@Seq_3550
OG0000648	SGZ46881.1	Candida_intermedia@Seq_1633
OG0000649	SGZ46882.1	Candida_intermedia@Seq_4439
OG0000650	SGZ46883.1	Candida_intermedia@Seq_1765
OG0000651	SGZ46886.1	Candida_intermedia@Seq_5218
OG0000652	SGZ46887.1	Candida_intermedia@Seq_3052
OG0000653	SGZ46889.1	Candida_intermedia@Seq_5337
OG0000654	SGZ46890.1	Candida_intermedia@Seq_3517
OG0000655	SGZ46891.1	Candida_intermedia@Seq_3532
OG0000656	SGZ46893.1	Candida_intermedia@Seq_3986
OG0000657	SGZ46894.1	Candida_intermedia@Seq_1259
OG0000658	SGZ46896.1	Candida_intermedia@Seq_2278
OG0000659	SGZ46898.1	Candida_intermedia@Seq_2727
OG0000660	SGZ46899.1	Candida_intermedia@Seq_3490
OG0000661	SGZ46901.1	Candida_intermedia@Seq_2250
OG0000662	SGZ46902.1	Candida_intermedia@Seq_2425
OG0000663	SGZ46904.1	Candida_intermedia@Seq_668
OG0000664	SGZ46908.1	Candida_intermedia@Seq_5375
OG0000665	SGZ46910.1	Candida_intermedia@Seq_3989
OG0000666	SGZ46912.1	Candida_intermedia@Seq_1636
