REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_1458	succinate	cytoplasm	2.1092	0.017464	12	5.0999	4.2335	Seq_878,Seq_3659,Seq_1208,Seq_4706,Seq_1395,Seq_4879,Seq_2985,Seq_165,Seq_4831,Seq_1686,Seq_1385,Seq_4154,Seq_5277
s_3801	Mn(2+)	cytoplasm	2.093	0.018175	9	5.5188	6.2905	Seq_21,Seq_2560,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4988,CIC11T00000001530
s_0373	acetyl-CoA	cytoplasm	2.072	0.019131	20	4.4046	4.662	Seq_924,Seq_1407,Seq_182,Seq_4376,Seq_3640,Seq_3494,Seq_1942,Seq_1577,Seq_5525,Seq_219,Seq_639,Seq_4792,Seq_1536,Seq_642,Seq_3912,Seq_3076,Seq_2060,Seq_5400,Seq_2712,Seq_2236
s_0305	5,10-methenyl-THF	mitochondrion	2.0677	0.019333	7	5.914	4.541	Seq_3000,Seq_1816,Seq_5046,Seq_797,Seq_5119,Seq_1684,Seq_4775
s_1235	O-acetylcarnitine	cytoplasm	2.0516	0.020106	3	7.7963	5.0282	Seq_1407,Seq_4376,Seq_4174
s_0377	acetyl-CoA	nucleus	2.0485	0.020254	4	7.0401	5.8067	Seq_924,Seq_885,Seq_5400,Seq_3410
s_1040	L-serine	endoplasmic reticulum	2.0427	0.020541	9	5.4392	6.3629	Seq_4243,Seq_21,Seq_725,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1021	L-leucine	cytoplasm	2.0123	0.022094	11	5.0796	5.7852	Seq_21,Seq_584,Seq_4411,Seq_761,Seq_3162,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0969	L-asparagine	cytoplasm	2.002	0.022644	15	4.6681	5.1054	Seq_2889,Seq_21,Seq_1799,Seq_4411,Seq_761,Seq_1368,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_3591,CIC11T00000001530
s_3862	alpha-D-Galactose	cytoplasm	2.0012	0.022687	4	6.9282	6.3939	Seq_2479,Seq_1935,Seq_3332,Seq_4294
s_0853	indole-3-acetate	cytoplasm	1.997	0.022914	3	7.6473	4.9321	Seq_3997,Seq_5250,Seq_3858
s_1029	L-methionine	cytoplasm	1.9953	0.023003	17	4.5144	7.5501	Seq_1587,Seq_21,Seq_4816,Seq_4947,Seq_2112,Seq_3633,Seq_3641,Seq_584,Seq_3670,Seq_4737,Seq_1139,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1210	NADP(+)	mitochondrion	1.9889	0.023353	15	4.6521	4.2639	Seq_4101,Seq_1816,Seq_4931,Seq_2968,Seq_3997,Seq_5483,Seq_2067,Seq_589,Seq_2070,Seq_1707,Seq_2707,Seq_2238,Seq_5180,Seq_4775,Seq_4932
s_1214	NADPH	mitochondrion	1.9889	0.023353	15	4.6521	4.2639	Seq_4101,Seq_1816,Seq_4931,Seq_2968,Seq_3997,Seq_5483,Seq_2067,Seq_589,Seq_2070,Seq_1707,Seq_2707,Seq_2238,Seq_5180,Seq_4775,Seq_4932
s_1016	L-isoleucine	cytoplasm	1.9241	0.027172	11	4.9531	5.8196	Seq_5204,Seq_21,Seq_584,Seq_4411,Seq_761,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0063	(S)-lactate	cytoplasm	1.9142	0.027795	4	6.7227	7.3606	Seq_325,Seq_3982,Seq_5269,Seq_2449
s_0715	FMN	extracellular	1.9065	0.028294	1	11.2672	0	Seq_260
s_1476	TDP	extracellular	1.9065	0.028294	1	11.2672	0	Seq_260
s_1498	TMP	extracellular	1.9065	0.028294	1	11.2672	0	Seq_260
s_0840	hydrogen peroxide	peroxisome	1.9023	0.028564	5	6.2348	4.7252	Seq_5520,Seq_73,Seq_5138,Seq_3267,Seq_2351
s_4293	lactose	cytoplasm	1.8972	0.0289	1	11.2231	0	Seq_1122
s_0724	formate	mitochondrion	1.8703	0.030724	2	8.5177	1.7309	Seq_1816,Seq_4775
s_0025	(R)-lactate	cytoplasm	1.8624	0.031276	4	6.6001	7.4775	Seq_325,Seq_3851,Seq_5258,Seq_2449
s_1194	N-carbamoyl-L-aspartate	cytoplasm	1.8602	0.031427	3	7.2741	6.1853	Seq_1326,Seq_3505,Seq_2261
s_0567	D-glucose 1-phosphate	cytoplasm	1.8491	0.032225	4	6.5687	3.0082	Seq_3460,Seq_4468,Seq_2860,Seq_952
s_2926	cis-dec-3-enoyl-CoA	peroxisome	1.8444	0.032562	2	8.4304	1.4994	Seq_4462,Seq_5441
s_2927	cis-dodec-3-enoyl-CoA	peroxisome	1.8444	0.032562	2	8.4304	1.4994	Seq_4462,Seq_5441
s_0420	ammonium	extracellular	1.8297	0.033651	3	7.1907	2.3884	Seq_2889,Seq_91,Seq_1594
s_0722	formate	cytoplasm	1.8159	0.034693	13	4.587	6.9895	Seq_2702,Seq_1816,Seq_448,Seq_4897,Seq_1812,Seq_2221,Seq_3928,Seq_3379,Seq_1969,Seq_1471,Seq_1891,Seq_4775,Seq_3768
s_4184	3-oxopropanoate	cytoplasm	1.8066	0.035413	4	6.4683	2.4689	Seq_3452,Seq_1783,Seq_2060,Seq_3632
s_0383	adenine	cytoplasm	1.8004	0.035901	4	6.4536	5.4593	Seq_2544,Seq_1825,Seq_4511,Seq_2783,Seq_950
s_0605	decanoyl-CoA	peroxisome	1.7947	0.036352	8	5.2068	5.013	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1258	octanoyl-CoA	peroxisome	1.7947	0.036352	8	5.2068	5.013	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_3861	L-iditol	cytoplasm	1.7863	0.037025	1	10.6954	0	Seq_2189
s_0307	5,10-methylenetetrahydrofolate	mitochondrion	1.7547	0.039652	9	4.984	4.3779	Seq_3000,Seq_1816,Seq_3519,Seq_1741,Seq_5046,Seq_5119,Seq_1684,Seq_4775,Seq_2799
s_1265	oleoyl-CoA	peroxisome	1.7329	0.041559	9	4.9494	4.5604	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_2854	palmitoleoyl-CoA(4-)	peroxisome	1.7329	0.041559	9	4.9494	4.5604	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_4017	N-Acetyl-D-glucosamine	cytoplasm	1.7306	0.041762	5	5.8706	5.86	Seq_5124,Seq_927,Seq_2508,Seq_1063,Seq_1743
s_0942	isocitrate	peroxisome	1.7193	0.042776	2	8.0082	5.3072	Seq_4931,Seq_4932
s_1211	NADP(+)	peroxisome	1.7193	0.042776	2	8.0082	5.3072	Seq_4931,Seq_5178,Seq_4932
s_1215	NADPH	peroxisome	1.7193	0.042776	2	8.0082	5.3072	Seq_4931,Seq_5178,Seq_4932
s_0628	dihydrolipoylprotein	mitochondrion	1.7174	0.042954	4	6.2575	4.5964	Seq_3000,Seq_5046,Seq_5119,Seq_1684
s_1098	lipoylprotein	mitochondrion	1.7174	0.042954	4	6.2575	4.5964	Seq_3000,Seq_5046,Seq_5119,Seq_1684
s_1409	S(8)-aminomethyldihydrolipoamide	mitochondrion	1.7174	0.042954	4	6.2575	4.5964	Seq_3000,Seq_5046,Seq_5119,Seq_1684
s_1410	S(8)-aminomethyldihydrolipoylprotein	mitochondrion	1.7174	0.042954	4	6.2575	4.5964	Seq_3000,Seq_5046,Seq_5119,Seq_1684
s_0570	D-glyceraldehyde	cytoplasm	1.714	0.043264	8	5.0717	6.1483	Seq_2193,Seq_4943,Seq_1351,Seq_5250,Seq_4948,Seq_5221,Seq_3482,Seq_4254
s_1442	spermine	cytoplasm	1.714	0.043264	7	5.279	5.8084	Seq_932,Seq_1266,Seq_2030,Seq_3882,Seq_3506,Seq_3912,Seq_1077
s_4021	2-Oxoglutaramate	cytoplasm	1.7132	0.043337	3	6.873	9.6086	Seq_2193,Seq_3482,Seq_4254
s_1045	L-threonine	cytoplasm	1.7116	0.043486	14	4.3656	5.322	Seq_4516,Seq_2531,Seq_21,Seq_288,Seq_2700,Seq_5529,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5112,Seq_4744,CIC11T00000001530
s_0021	(R)-carnitine	cytoplasm	1.6792	0.046554	7	5.2165	4.403	Seq_1407,Seq_127,Seq_4376,Seq_4174,Seq_1475,Seq_1600,Seq_2532,Seq_517
s_4190	trans-2,cis-9-octadecadienoyl-CoA	cytoplasm	1.6705	0.047409	2	7.8433	4.1471	Seq_945,Seq_2834
s_4191	(9Z,12Z)-octadecadienoate	cytoplasm	1.6705	0.047409	2	7.8433	4.1471	Seq_945,Seq_2834
s_0843	hypoxanthine	cytoplasm	1.6661	0.047844	3	6.7445	7.5438	Seq_4628,Seq_3604,Seq_950
s_0166	2-methylbutanal	cytoplasm	1.6162	0.053027	11	4.5114	8.8944	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_1351,Seq_4456,Seq_4948,Seq_5221,Seq_5169,Seq_4855,Seq_5413
s_0765	glycerol	cytoplasm	1.6162	0.053029	12	4.4218	5.8182	Seq_847,Seq_5067,Seq_2193,Seq_538,Seq_1351,Seq_281,Seq_1883,Seq_4948,Seq_5221,Seq_3482,Seq_4254,Seq_4348
s_3822	Zn(2+)	cytoplasm	1.6115	0.053539	1	9.8636	0	Seq_2644
s_4203	Zn(2+)	extracellular	1.6115	0.053539	1	9.8636	0	Seq_2644
s_1391	putrescine	vacuole	1.6059	0.054146	3	6.5802	4.5144	Seq_932,Seq_3882,Seq_1077
s_1441	spermidine	vacuole	1.6059	0.054146	3	6.5802	4.5144	Seq_932,Seq_3882,Seq_1077
s_0042	(R)-3-hydroxydecanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0045	(S)-3-hydroxyhexacosanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0048	(R)-3-hydroxylauroyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0051	(S)-3-hydroxypalmitoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0054	(S)-3-hydroxytetradecanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0229	3-hydroxyoctadecanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2902	(R)-3-hydroxybutanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2903	(R)-3-hydroxyhexanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2904	(R)-3-hydroxyoctanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2905	(R)-3-hydroxyicosanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2906	(R)-3-hydroxydocosanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2907	(R)-3-hydroxytetracosanoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2908	(R)-3-hydroxy-cis-hexadec-9-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2909	(R)-3-hydroxy-cis-tetradec-7-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2910	(R)-3-hydroxy-cis-dodec-5-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2911	(R)-3-hydroxy-cis-octadec-9-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2912	(R)-3-hydroxy-cis-hexadec-7-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_2913	(R)-3-hydroxy-cis-tetradec-5-enoyl-CoA	peroxisome	1.5834	0.056661	1	9.7302	0	Seq_5003
s_0723	formate	extracellular	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_0780	glyoxylate	extracellular	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_2822	butyrate	extracellular	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_2824	hexanoate	extracellular	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_2828	butyrate	cytoplasm	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_2829	hexanoate	cytoplasm	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_4133	acetoacetate	extracellular	1.5817	0.056861	2	7.5433	9.9782	Seq_1891,Seq_3768
s_3951	alpha-D-Glucose	cytoplasm	1.5626	0.059076	4	5.8917	4.724	Seq_1160,Seq_758,Seq_1122,Seq_4728
s_1488	THF	mitochondrion	1.5556	0.0599	11	4.4245	4.1548	Seq_3000,Seq_5462,Seq_1816,Seq_3519,Seq_1741,Seq_5046,Seq_5119,Seq_1684,Seq_1707,Seq_4775,Seq_2799
s_0234	3-methylbutanal	cytoplasm	1.5434	0.061373	8	4.7859	10.3253	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_4456,Seq_5169,Seq_4855,Seq_5413
s_0937	isobutyraldehyde	cytoplasm	1.5434	0.061373	8	4.7859	10.3253	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_4456,Seq_5169,Seq_4855,Seq_5413
s_0032	(R)-pantothenate	extracellular	1.4973	0.067155	2	7.2584	8.0451	Seq_2357,Seq_3539
s_0421	ammonium	mitochondrion	1.4619	0.071884	5	5.3007	4.5191	Seq_3000,Seq_5046,Seq_5343,Seq_5119,Seq_1684
s_0378	acetyl-CoA	peroxisome	1.4591	0.072264	5	5.2949	4.0351	Seq_4462,Seq_2858,Seq_1577,Seq_3526,Seq_2236
s_1206	NADH	peroxisome	1.4541	0.072956	2	7.1126	3.7018	Seq_1274,Seq_5003
s_3782	cadmium(2+)	cytoplasm	1.452	0.073255	1	9.1047	0	Seq_3560
s_3783	cadmium(2+)	extracellular	1.452	0.073255	1	9.1047	0	Seq_3560
s_4269	(S)-3-hydroxy-2-methylpropanoate	cytoplasm	1.4514	0.073333	1	9.102	0	Seq_1783
s_4271	3-hydroxypropanoate	cytoplasm	1.4514	0.073333	1	9.102	0	Seq_1783
s_4181	D-arabinitol	cytoplasm	1.4433	0.074462	4	5.6099	8.242	Seq_2193,Seq_3314,Seq_3482,Seq_4254
s_0441	beta-alanine	cytoplasm	1.4341	0.075776	9	4.4769	3.2811	Seq_3452,Seq_782,Seq_3263,Seq_5250,Seq_3632,Seq_1967,Seq_2433,Seq_4474,Seq_980
s_4013	Mg(2+)	cytoplasm	1.4279	0.076667	11	4.2412	8.2516	Seq_21,Seq_3732,Seq_2816,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495,CIC11T00000001530
s_0069	(S)-malate	peroxisome	1.4225	0.077446	3	6.0795	2.5911	Seq_1274,Seq_1577,Seq_2236
s_1416	S-adenosyl-L-methionine	cytoplasm	1.4115	0.079043	22	3.6408	6.2218	Seq_942,Seq_1587,Seq_21,Seq_4802,Seq_2443,Seq_3421,Seq_2325,Seq_829,Seq_1655,Seq_3829,Seq_944,Seq_4737,Seq_3842,Seq_2076,Seq_5299,Seq_947,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0274	4-aminobutanal	cytoplasm	1.4084	0.079503	2	6.9583	0.88267	Seq_648,Seq_5250
s_4183	propionyl-CoA	cytoplasm	1.3908	0.082137	2	6.8989	1.4325	Seq_572,Seq_2060
s_0206	3-(4-hydroxyphenyl)pyruvate	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0284	4-hydroxy-2-oxoglutarate	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0677	erythro-4-hydroxy-L-glutamic acid	cytoplasm	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0679	erythro-4-hydroxy-L-glutamic acid	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0976	L-aspartate	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0995	L-glutamate	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_1054	L-tyrosine	peroxisome	1.3866	0.082788	1	8.7935	0	Seq_4704
s_0781	glyoxylate	peroxisome	1.3828	0.083362	2	6.8718	3.1083	Seq_1577,Seq_2236
s_0410	alpha-D-galactose 1-phosphate	cytoplasm	1.3707	0.08524	3	5.9381	1.4219	Seq_3460,Seq_1935,Seq_4294
s_0940	isocitrate	cytoplasm	1.3613	0.086703	6	4.8415	4.8074	Seq_3508,Seq_4931,Seq_1208,Seq_194,Seq_4932,Seq_5163
s_1205	NADH	mitochondrion	1.359	0.087078	35	3.2923	4.7777	Seq_3000,Seq_5046,Seq_3016,Seq_899,Seq_518,Seq_3997,Seq_5119,Seq_370,Seq_625,Seq_1802,Seq_2734,Seq_4922,Seq_5483,Seq_2067,Seq_4455,Seq_4799,Seq_1271,Seq_1427,Seq_1684,Seq_1869,Seq_80,Seq_4208,Seq_5200,Seq_4432,Seq_5180,Seq_3915,Seq_3351,Seq_1719,Seq_4582,Seq_3089,Seq_165,Seq_4855,Seq_5413,Seq_3266,Seq_5277
s_0632	dihydroxyacetone phosphate	mitochondrion	1.3455	0.089231	3	5.8695	5.4276	Seq_1347,Seq_80,Seq_3266
s_0770	glycerol 3-phosphate	mitochondrion	1.3455	0.089231	3	5.8695	5.4276	Seq_1347,Seq_80,Seq_3266
s_0121	10-formyl-THF	mitochondrion	1.34	0.090128	3	5.8544	4.7727	Seq_5462,Seq_1816,Seq_4775
s_2763	kynurenic acid	cytoplasm	1.334	0.091099	1	8.5435	0	Seq_650
s_3851	Cyanamide	cytoplasm	1.3245	0.092664	1	8.4983	0	Seq_2348
s_1413	S-adenosyl-L-homocysteine	cytoplasm	1.3023	0.096401	12	3.9902	3.1367	Seq_942,Seq_3939,Seq_4802,Seq_2443,Seq_3421,Seq_2325,Seq_829,Seq_4737,Seq_3842,Seq_2076,Seq_5299,Seq_947
s_1200	NAD	mitochondrion	1.2863	0.099171	36	3.2227	4.7274	Seq_3000,Seq_5046,Seq_3016,Seq_899,Seq_518,Seq_3997,Seq_5119,Seq_370,Seq_625,Seq_1802,Seq_5016,Seq_2734,Seq_4922,Seq_5483,Seq_2067,Seq_4455,Seq_4799,Seq_1271,Seq_1427,Seq_1684,Seq_1869,Seq_80,Seq_4208,Seq_5200,Seq_4432,Seq_5180,Seq_3915,Seq_3351,Seq_1719,Seq_4582,Seq_3089,Seq_165,Seq_4855,Seq_5413,Seq_3266,Seq_5277
s_0182	2-oxoglutarate	mitochondrion	1.2849	0.09942	16	3.7287	3.7002	Seq_4931,Seq_885,Seq_3016,Seq_5119,Seq_584,Seq_4922,Seq_985,Seq_3825,Seq_2022,Seq_1869,Seq_1772,Seq_4432,Seq_4856,Seq_4414,Seq_4932,Seq_3410
s_1192	N-acetyl-L-glutamate	mitochondrion	1.2815	0.10001	3	5.6948	4.3641	Seq_2968,Seq_4641,Seq_3436
s_1005	L-glycine	mitochondrion	1.271	0.10186	8	4.3299	3.9108	Seq_3000,Seq_1741,Seq_5046,Seq_4297,Seq_5119,Seq_1684,Seq_1462,Seq_2799
s_0302	5'-phosphoribosyl-N-formylglycineamidine	cytoplasm	1.2615	0.10356	2	6.4623	0.28708	Seq_4104,Seq_4680
s_0321	5-formyltetrahydrofolic acid	mitochondrion	1.26	0.10384	5	4.8725	5.0435	Seq_3000,Seq_5046,Seq_797,Seq_5119,Seq_1684
s_4132	acetoacetate	cytoplasm	1.2595	0.10392	3	5.6348	7.7916	Seq_1891,Seq_1686,Seq_3768
s_0767	glycerol 3-phosphate	cytoplasm	1.2554	0.10466	7	4.4556	5.2065	Seq_5067,Seq_538,Seq_80,Seq_1080,Seq_4348,Seq_3266,Seq_4436
s_0056	(S)-3-methyl-2-oxopentanoate	cytoplasm	1.2541	0.1049	3	5.6201	2.3276	Seq_3511,Seq_584,Seq_5169
s_0291	4-methyl-2-oxopentanoate	cytoplasm	1.2541	0.1049	3	5.6201	2.3276	Seq_3511,Seq_584,Seq_5169
s_0687	FAD	cytoplasm	1.2467	0.10625	4	5.1452	2.9251	Seq_2282,Seq_165,Seq_5071,Seq_572,Seq_5277
s_0689	FADH2	cytoplasm	1.2448	0.1066	5	4.8404	2.6233	Seq_457,Seq_165,Seq_5071,Seq_572,Seq_5277
s_0304	5,10-methenyl-THF	cytoplasm	1.2378	0.10789	4	5.1242	4.4931	Seq_1816,Seq_797,Seq_4567,Seq_4775
s_0298	5'-adenylyl sulfate	cytoplasm	1.2285	0.10963	3	5.5502	1.2763	Seq_4622,Seq_2436,Seq_1780
s_1390	putrescine	extracellular	1.2243	0.11042	4	5.0922	4.7374	Seq_3680,Seq_932,Seq_3882,Seq_1077
s_1241	O-succinyl-L-homoserine	cytoplasm	1.216	0.11198	2	6.3087	5.3136	Seq_878,Seq_2985
s_3834	RX	cytoplasm	1.2098	0.11318	2	6.2875	2.5144	Seq_783,Seq_4352
s_3835	HX	cytoplasm	1.2098	0.11318	2	6.2875	2.5144	Seq_783,Seq_4352
s_3836	R-S-glutathione	cytoplasm	1.2098	0.11318	2	6.2875	2.5144	Seq_783,Seq_4352
s_1006	L-histidine	cytoplasm	1.2083	0.11346	17	3.6033	6.8578	Seq_942,Seq_801,Seq_2876,Seq_21,Seq_723,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4194,Seq_4675,Seq_4691,CIC11T00000004804,CIC11T00000001530
s_0232	3-methyl-2-oxobutanoate	cytoplasm	1.2068	0.11375	5	4.7598	3.4505	Seq_3511,Seq_584,Seq_1942,Seq_5169,Seq_2712
s_4285	2-methyl-3-oxopropanoate	cytoplasm	1.2013	0.11483	1	7.9118	0	Seq_2060
s_4264	3,4-dihydroxymandelic acid	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4266	vanillylmandelic acid	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4471	L-Metanephrine	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4472	L-Normetanephrine	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4473	(R)-adrenaline	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4474	(R)-noradrenaline	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4506	3-methoxytyramine	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4579	2-hydroxy-17beta-estradiol	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4580	2-methoxy-17beta-estradiol	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4581	2-hydroxyestrone	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_4582	2-methoxyestrone	cytoplasm	1.1967	0.1157	1	7.8904	0	Seq_947
s_0547	D-arabinono-1,4-lactone	cytoplasm	1.1904	0.11695	2	6.222	0.44504	Seq_5271,Seq_2297
s_1399	pyruvate	cytoplasm	1.1875	0.11752	26	3.3063	4.1174	Seq_4242,Seq_4944,Seq_4516,Seq_3511,Seq_4725,Seq_3693,Seq_3401,Seq_1830,Seq_5187,Seq_3641,Seq_650,Seq_5389,Seq_325,Seq_3825,Seq_5498,Seq_1418,Seq_5168,Seq_617,Seq_1331,Seq_3300,Seq_2919,Seq_369,Seq_4029,Seq_5112,Seq_5169,Seq_2449,Seq_5218
s_0725	fumarate	cytoplasm	1.183	0.11841	7	4.3256	4.0065	Seq_1799,Seq_4706,Seq_5428,Seq_4963,Seq_165,Seq_3591,Seq_5277
s_0816	hexacosanoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1065	laurate	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1073	lauroyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1161	myristate	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1176	myristoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1262	oleoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1449	stearate	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1454	stearoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_1479	tetracosanoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_2877	palmitoleoyl-CoA(4-)	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_2878	icosanoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_2880	docosanoyl-CoA	cytoplasm	1.1811	0.11879	2	6.1906	2.7353	Seq_200,Seq_3237
s_4306	3-dimethylallyl-4-hydroxyphenylpyruvate	cytoplasm	1.1691	0.12119	2	6.15	3.1475	Seq_2313,Seq_2963
s_4307	3-Dimethylallyl-4-hydroxymandelic acid	cytoplasm	1.1691	0.12119	2	6.15	3.1475	Seq_2313,Seq_2963
s_1191	N-acetyl-L-gamma-glutamyl phosphate	mitochondrion	1.1623	0.12255	1	7.7266	0	Seq_2968
s_0062	(S)-lactaldehyde	cytoplasm	1.1563	0.12378	5	4.6526	7.4554	Seq_2193,Seq_3982,Seq_369,Seq_3482,Seq_4254,Seq_5269
s_3814	2-deoxy-D-glucose 6-phosphate	cytoplasm	1.1562	0.12379	2	6.1067	8.7016	Seq_538,Seq_4348
s_3815	2-deoxy-D-glucose	cytoplasm	1.1562	0.12379	2	6.1067	8.7016	Seq_538,Seq_4348
s_4048	glycerol 1-phosphate	cytoplasm	1.1562	0.12379	2	6.1067	8.7016	Seq_538,Seq_4348
s_1541	UDP-D-galactose	cytoplasm	1.149	0.12527	4	4.9143	7.2057	Seq_3460,Seq_2479,Seq_1064,Seq_3332
s_0327	5-phosphoribosylamine	cytoplasm	1.1414	0.12685	2	6.0567	0.2866	Seq_4104,Seq_2032
s_0300	5'-phosphoribosyl-5-aminoimidazole	cytoplasm	1.141	0.12694	2	6.0552	0.28865	Seq_4104,Seq_612,Seq_2475
s_0169	2-methylbutanol	cytoplasm	1.1395	0.12726	9	4.0111	9.8471	Seq_461,Seq_594,Seq_1427,Seq_1351,Seq_4456,Seq_4948,Seq_5221,Seq_4855,Seq_5413
s_0955	L-alanine	cytoplasm	1.1375	0.12767	20	3.4104	6.6577	Seq_21,Seq_3693,Seq_3641,Seq_650,Seq_3825,Seq_1295,Seq_1071,Seq_5101,Seq_4372,Seq_1368,Seq_4029,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448,Seq_5218,CIC11T00000001530
s_3958	D-Glycerate	cytoplasm	1.132	0.12881	1	7.5824	0	Seq_5250
s_3959	2-Propynal	cytoplasm	1.132	0.12881	1	7.5824	0	Seq_5250
s_3960	Propynoate	cytoplasm	1.132	0.12881	1	7.5824	0	Seq_5250
s_3961	D-Glucuronolactone	cytoplasm	1.132	0.12881	1	7.5824	0	Seq_5250
