Orthogroup	model_Cint	data_Cint
OG0002317	Seq_2076	SGZ51309.1
OG0002318	Seq_2022	SGZ51314.1
OG0002319	Seq_4318	SGZ51316.1
OG0002320	Seq_1277	SGZ51318.1
OG0002321	Seq_842	SGZ51320.1
OG0002322	Seq_1640	SGZ51324.1
OG0002323	Seq_5142	SGZ51326.1
OG0002324	Seq_2349	SGZ51331.1
OG0002325	Seq_5294	SGZ51333.1
OG0002326	Seq_4147	SGZ51336.1
OG0002327	Seq_2050	SGZ51338.1
OG0002328	Seq_4162	SGZ51341.1
OG0002329	Seq_663	SGZ51343.1
OG0002330	Seq_1219	SGZ51346.1
OG0002331	Seq_857	SGZ51348.1
OG0002332	Seq_1233	SGZ51350.1
OG0002333	Seq_696	SGZ51352.1
OG0002334	Seq_692	SGZ51354.1
OG0002335	Seq_2755	SGZ51358.1
OG0002336	Seq_3977	SGZ51360.1
OG0002337	Seq_4913	SGZ51362.1
OG0002338	Seq_4852	SGZ51364.1
OG0002339	Seq_1252	SGZ51367.1
OG0002340	Seq_1735	SGZ51371.1
OG0002341	Seq_2887	SGZ51373.1
OG0002342	Seq_5135	SGZ51375.1
OG0002343	Seq_5323	SGZ51377.1
OG0002344	Seq_1055	SGZ51379.1
OG0002345	Seq_3825	SGZ51381.1
OG0002346	Seq_3610	SGZ51383.1
OG0002347	Seq_3438	SGZ51385.1
OG0002348	Seq_980	SGZ51387.1
OG0002349	Seq_2353	SGZ51392.1
OG0002350	Seq_4797	SGZ51396.1
OG0002351	Seq_1580	SGZ51398.1
OG0002352	Seq_4365	SGZ51400.1
OG0002353	Seq_2681	SGZ51402.1
OG0002354	Seq_200	SGZ51405.1
OG0002355	Seq_804	SGZ51407.1
OG0002356	Seq_2182	SGZ51411.1
OG0002357	Seq_3934	SGZ51415.1
OG0002358	Seq_272	SGZ51418.1
OG0002359	Seq_4759	SGZ51419.1
OG0002360	Seq_3547	SGZ51421.1
OG0002361	Seq_644	SGZ51426.1
OG0002362	Seq_287	SGZ51429.1
OG0002363	Seq_3630	SGZ51432.1
OG0002364	Seq_3144	SGZ51434.1
OG0002365	Seq_5274	SGZ51439.1
OG0002366	Seq_3808	SGZ51442.1
OG0002367	Seq_3147	SGZ51445.1
OG0002368	Seq_73	SGZ51447.1
OG0002369	Seq_2316	SGZ51449.1
OG0002370	Seq_4442	SGZ51451.1
OG0002371	Seq_4955	SGZ51455.1
OG0002372	Seq_1042	SGZ51457.1
OG0002373	Seq_2619	SGZ51459.1
OG0002374	Seq_4710	SGZ51461.1
OG0002375	Seq_4304	SGZ51464.1
OG0002376	Seq_4430	SGZ51466.1
OG0002377	Seq_1956	SGZ51472.1
OG0002378	Seq_2950	SGZ51474.1
OG0002379	Seq_2867	SGZ51476.1
OG0002380	Seq_853	SGZ51478.1
OG0002381	Seq_732	SGZ51481.1
OG0002382	Seq_815	SGZ51483.1
OG0002383	Seq_1299	SGZ51485.1
OG0002384	Seq_1658	SGZ51488.1
OG0002385	Seq_1304	SGZ51490.1
OG0002386	Seq_372	SGZ51492.1
OG0002387	Seq_876	SGZ51494.1
OG0002388	Seq_840	SGZ51496.1
OG0002389	Seq_3250	SGZ51502.1
OG0002390	Seq_2015	SGZ51504.1
OG0002391	Seq_3162	SGZ51507.1
OG0002392	Seq_3260	SGZ51509.1
OG0002393	Seq_1972	SGZ51513.1
OG0002394	Seq_3002	SGZ51516.1
OG0002395	Seq_1537	SGZ51518.1
OG0002396	Seq_4000	SGZ51520.1
OG0002397	Seq_2175	SGZ51524.1
OG0002398	Seq_4712	SGZ51526.1
OG0002399	Seq_23	SGZ51533.1
OG0002400	Seq_2187	SGZ51535.1
OG0002401	Seq_1309	SGZ51537.1
OG0002402	Seq_2390	SGZ51543.1
OG0002403	Seq_5503	SGZ51545.1
OG0002404	Seq_5355	SGZ51547.1
OG0002405	Seq_2485	SGZ51549.1
OG0002406	Seq_2243	SGZ51551.1
OG0002407	Seq_872	SGZ51553.1
OG0002408	Seq_969	SGZ51556.1
OG0002409	Seq_1138	SGZ51558.1
OG0002410	Seq_2327	SGZ51560.1
OG0002411	Seq_5145	SGZ51562.1
OG0002412	Seq_457	SGZ51564.1
OG0002413	Seq_3663	SGZ51569.1
OG0002414	Seq_1322	SGZ51571.1
OG0002415	Seq_2775	SGZ51573.1
OG0002416	Seq_2578	SGZ51575.1
OG0002417	Seq_3440	SGZ51581.1
OG0002418	Seq_3352	SGZ51583.1
OG0002419	Seq_4919	SGZ51587.1
OG0002420	Seq_4848	SGZ51589.1
OG0002421	Seq_2648	SGZ51591.1
OG0002422	Seq_1776	SGZ51593.1
OG0002423	Seq_5383	SGZ51595.1
OG0002424	Seq_1817	SGZ51600.1
OG0002425	Seq_1675	SGZ51602.1
OG0002426	Seq_4313	SGZ51604.1
OG0002427	Seq_2344	SGZ51606.1
OG0002428	Seq_3624	SGZ51615.1
OG0002429	Seq_3776	SGZ51617.1
OG0002430	Seq_3275	SGZ51619.1
OG0002431	Seq_2723	SGZ51621.1
OG0002432	Seq_4427	SGZ51623.1
OG0002433	Seq_4861	SGZ51625.1
OG0002434	Seq_547	SGZ51627.1
OG0002435	Seq_4487	SGZ51631.1
OG0002436	Seq_1178	SGZ51633.1
OG0002437	Seq_3928	SGZ51638.1
OG0002438	Seq_559	SGZ51640.1
OG0002439	Seq_5116	SGZ51645.1
OG0002440	Seq_4038	SGZ51648.1
OG0002441	Seq_5504	SGZ51650.1
OG0002442	Seq_2997	SGZ51652.1
OG0002443	Seq_4181	SGZ51655.1
OG0002444	Seq_2039	SGZ51657.1
OG0002445	Seq_4679	SGZ51659.1
OG0002446	Seq_5320	SGZ51662.1
OG0002447	Seq_2369	SGZ51664.1
OG0002448	Seq_931	SGZ51666.1
OG0002449	Seq_4630	SGZ51668.1
OG0002450	Seq_2508	SGZ51673.1
OG0002451	Seq_2222	SGZ51675.1
OG0002452	Seq_2531	SGZ51677.1
OG0002453	Seq_1113	SGZ51680.1
OG0002454	Seq_2360	SGZ51682.1
OG0002455	Seq_3233	SGZ51684.1
OG0002456	Seq_404	SGZ51686.1
OG0002457	Seq_835	SGZ51688.1
OG0002458	Seq_3282	SGZ51691.1
OG0002459	Seq_2932	SGZ51693.1
OG0002460	Seq_6	SGZ51695.1
OG0002461	Seq_273	SGZ51697.1
OG0002462	Seq_3181	SGZ51698.1
OG0002463	Seq_1379	SGZ51700.1
OG0002464	Seq_5222	SGZ51702.1
OG0002465	Seq_2249	SGZ51705.1
OG0002466	Seq_3201	SGZ51707.1
OG0002467	Seq_2466	SGZ51709.1
OG0002468	Seq_4302	SGZ51711.1
OG0002469	Seq_708	SGZ51714.1
OG0002470	Seq_3156	SGZ51716.1
OG0002471	Seq_3498	SGZ51718.1
OG0002472	Seq_3436	SGZ51720.1
OG0002473	Seq_16	SGZ51722.1
OG0002474	Seq_5239	SGZ51725.1
OG0002475	Seq_4203	SGZ51727.1
OG0002476	Seq_4949	SGZ51729.1
OG0002477	Seq_3601	SGZ51731.1
OG0002478	Seq_3561	SGZ51733.1
OG0002479	Seq_4838	SGZ51736.1
OG0002480	Seq_637	SGZ51738.1
OG0002481	Seq_4220	SGZ51740.1
OG0002482	Seq_774	SGZ51743.1
OG0002483	Seq_5224	SGZ51745.1
OG0002484	Seq_1963	SGZ51747.1
OG0002485	Seq_1483	SGZ51750.1
OG0002486	Seq_1998	SGZ51752.1
OG0002487	Seq_4238	SGZ51754.1
OG0002488	Seq_3089	SGZ51756.1
OG0002489	Seq_60	SGZ51760.1
OG0002490	Seq_3649	SGZ51762.1
OG0002491	Seq_387	SGZ51768.1
OG0002492	Seq_3608	SGZ51770.1
OG0002493	Seq_654	SGZ51772.1
OG0002494	Seq_5078	SGZ51774.1
OG0002495	Seq_475	SGZ51776.1
OG0002496	Seq_2359	SGZ51778.1
OG0002497	Seq_2641	SGZ51780.1
OG0002498	Seq_4412	SGZ51782.1
OG0002499	Seq_2839	SGZ51786.1
OG0002500	Seq_3124	SGZ51788.1
OG0002501	Seq_4946	SGZ51790.1
OG0002502	Seq_3943	SGZ51792.1
OG0002503	Seq_5381	SGZ51794.1
OG0002504	Seq_4895	SGZ51796.1
OG0002505	Seq_3785	SGZ51798.1
OG0002506	Seq_1209	SGZ51801.1
OG0002507	Seq_2666	SGZ51803.1
OG0002508	Seq_746	SGZ51805.1
OG0002509	Seq_4598	SGZ51807.1
OG0002510	Seq_239	SGZ51809.1
OG0002511	Seq_5179	SGZ51811.1
OG0002512	Seq_501	SGZ51814.1
OG0002513	Seq_1984	SGZ51818.1
OG0002514	Seq_3983	SGZ51820.1
OG0002515	Seq_4890	SGZ51822.1
OG0002516	Seq_2163	SGZ51837.1
OG0002517	Seq_4575	SGZ51839.1
OG0002518	Seq_8	SGZ51841.1
OG0002519	Seq_4975	SGZ51843.1
OG0002520	Seq_5357	SGZ51846.1
OG0002521	Seq_922	SGZ51847.1
OG0002522	Seq_1105	SGZ51850.1
OG0002523	Seq_3915	SGZ51853.1
OG0002524	Seq_1621	SGZ51857.1
OG0002525	Seq_728	SGZ51859.1
OG0002526	Seq_1151	SGZ51861.1
OG0002527	Seq_1555	SGZ51863.1
OG0002528	Seq_5505	SGZ51865.1
OG0002529	Seq_5031	SGZ51868.1
OG0002530	Seq_5177	SGZ51872.1
OG0002531	Seq_101	SGZ51874.1
OG0002532	Seq_2111	SGZ51876.1
OG0002533	Seq_2974	SGZ51878.1
OG0002534	Seq_3248	SGZ51880.1
OG0002535	Seq_2764	SGZ51882.1
OG0002536	Seq_2752	SGZ51884.1
OG0002537	Seq_5478	SGZ51886.1
OG0002538	Seq_3993	SGZ51889.1
OG0002539	Seq_3524	SGZ51890.1
OG0002540	Seq_2658	SGZ51892.1
OG0002541	Seq_289	SGZ51895.1
OG0002542	Seq_1324	SGZ51897.1
OG0002543	Seq_2850	SGZ51899.1
OG0002544	Seq_3514	SGZ51902.1
OG0002545	Seq_63	SGZ51904.1
OG0002546	Seq_2094	SGZ51906.1
OG0002547	Seq_5189	SGZ51910.1
OG0002548	Seq_662	SGZ51912.1
OG0002549	Seq_5471	SGZ51914.1
OG0002550	Seq_2153	SGZ51916.1
OG0002551	Seq_1756	SGZ51918.1
OG0002552	Seq_5443	SGZ51920.1
OG0002553	Seq_3057	SGZ51922.1
OG0002554	Seq_2036	SGZ51924.1
OG0002555	Seq_4286	SGZ51927.1
OG0002556	Seq_235	SGZ51929.1
OG0002557	Seq_5084	SGZ51931.1
OG0002558	Seq_1678	SGZ51933.1
OG0002559	Seq_3473	SGZ51936.1
OG0002560	Seq_2734	SGZ51938.1
OG0002561	Seq_5501	SGZ51942.1
OG0002562	Seq_45	SGZ51944.1
OG0002563	Seq_1779	SGZ51946.1
OG0002564	Seq_4465	SGZ51955.1
OG0002565	Seq_4455	SGZ51960.1
OG0002566	Seq_5476	SGZ51962.1
OG0002567	Seq_113	SGZ51965.1
OG0002568	Seq_274	SGZ51967.1
OG0002569	Seq_2503	SGZ51969.1
OG0002570	Seq_3976	SGZ51971.1
OG0002571	Seq_1244	SGZ51973.1
OG0002572	Seq_42	SGZ51975.1
OG0002573	Seq_4650	SGZ51977.1
OG0002574	Seq_3607	SGZ51979.1
OG0002575	Seq_4563	SGZ51981.1
OG0002576	Seq_3454	SGZ51983.1
OG0002577	Seq_405	SGZ51985.1
OG0002578	Seq_1859	SGZ51987.1
OG0002579	Seq_400	SGZ51989.1
OG0002580	Seq_290	SGZ51991.1
OG0002581	Seq_2628	SGZ51993.1
OG0002582	Seq_2749	SGZ51995.1
OG0002583	Seq_2192	SGZ51997.1
OG0002584	Seq_686	SGZ51999.1
OG0002585	Seq_4381	SGZ52001.1
OG0002586	Seq_1251	SGZ52003.1
OG0002587	Seq_5011	SGZ52005.1
OG0002588	Seq_4892	SGZ52007.1
OG0002589	Seq_251	SGZ52009.1
OG0002590	Seq_681	SGZ52011.1
OG0002591	Seq_4311	SGZ52013.1
OG0002592	Seq_1147	SGZ52015.1
OG0002593	Seq_50	SGZ52017.1
OG0002594	Seq_3034	SGZ52019.1
OG0002595	Seq_3874	SGZ52021.1
OG0002596	Seq_2971	SGZ52023.1
OG0002597	Seq_5057	SGZ52025.1
OG0002598	Seq_2596	SGZ52027.1
OG0002599	Seq_3866	SGZ52029.1
OG0002600	Seq_4694	SGZ52035.1
OG0002601	Seq_693	SGZ52037.1
OG0002602	Seq_4682	SGZ52041.1
OG0002603	Seq_3199	SGZ52044.1
OG0002604	Seq_3020	SGZ52046.1
OG0002605	Seq_3570	SGZ52048.1
OG0002606	Seq_3919	SGZ52050.1
OG0002607	Seq_1929	SGZ52052.1
OG0002608	Seq_2812	SGZ52054.1
OG0002609	Seq_3063	SGZ52056.1
OG0002610	Seq_764	SGZ52058.1
OG0002611	Seq_4921	SGZ52060.1
OG0002612	Seq_2269	SGZ52063.1
OG0002613	Seq_579	SGZ52065.1
OG0002614	Seq_1674	SGZ52067.1
OG0002615	Seq_67	SGZ52069.1
OG0002616	Seq_2556	SGZ52071.1
OG0002617	Seq_1535	SGZ52073.1
OG0002618	Seq_421	SGZ52075.1
OG0002619	Seq_2368	SGZ52077.1
OG0002620	Seq_968	SGZ52080.1
OG0002621	Seq_455	SGZ52082.1
OG0002622	Seq_4747	SGZ52083.1
OG0002623	Seq_4102	SGZ52085.1
OG0002624	Seq_5277	SGZ52087.1
OG0002625	Seq_3178	SGZ52091.1
OG0002626	Seq_3386	SGZ52093.1
OG0002627	Seq_4647	SGZ52097.1
OG0002628	Seq_4636	SGZ52099.1
OG0002629	Seq_2374	SGZ52101.1
OG0002630	Seq_125	SGZ52103.1
OG0002631	Seq_1870	SGZ52107.1
OG0002632	Seq_2907	SGZ52109.1
OG0002633	Seq_1352	SGZ52111.1
OG0002634	Seq_313	SGZ52113.1
OG0002635	Seq_384	SGZ52115.1
OG0002636	Seq_2414	SGZ52117.1
OG0002637	Seq_5070	SGZ52119.1
OG0002638	Seq_2955	SGZ52121.1
OG0002639	Seq_1419	SGZ52123.1
OG0002640	Seq_341	SGZ52125.1
OG0002641	Seq_3392	SGZ52127.1
OG0002642	Seq_935	SGZ52132.1
OG0002643	Seq_1654	SGZ52134.1
OG0002644	Seq_2956	SGZ52136.1
OG0002645	Seq_2268	SGZ52138.1
OG0002646	Seq_642	SGZ52140.1
OG0002647	Seq_4151	SGZ52142.1
OG0002648	Seq_2044	SGZ52144.1
OG0002649	Seq_3484	SGZ52146.1
OG0002650	Seq_4293	SGZ52148.1
OG0002651	Seq_5138	SGZ52150.1
OG0002652	Seq_3842	SGZ52152.1
OG0002653	Seq_462	SGZ52154.1
OG0002654	Seq_3240	SGZ52156.1
OG0002655	Seq_1564	SGZ52158.1
OG0002656	Seq_2816	SGZ52160.1
OG0002657	Seq_5120	SGZ52162.1
OG0002658	Seq_2438	SGZ52165.1
OG0002659	Seq_2660	SGZ52167.1
OG0002660	Seq_4497	SGZ52169.1
OG0002661	Seq_4281	SGZ52173.1
OG0002662	Seq_906	SGZ52175.1
OG0002663	Seq_2458	SGZ52182.1
OG0002664	Seq_3379	SGZ52184.1
OG0002665	Seq_4368	SGZ52186.1
OG0002666	Seq_5063	SGZ52188.1
OG0002667	Seq_238	SGZ52193.1
OG0002668	Seq_3345	SGZ52195.1
OG0002669	Seq_300	SGZ52197.1
OG0002670	Seq_4832	SGZ52199.1
OG0002671	Seq_705	SGZ52201.1
OG0002672	Seq_2569	SGZ52203.1
OG0002673	Seq_3520	SGZ52205.1
OG0002674	Seq_2622	SGZ52207.1
OG0002675	Seq_2543	SGZ52209.1
OG0002676	Seq_1451	SGZ52211.1
OG0002677	Seq_4537	SGZ52215.1
OG0002678	Seq_3226	SGZ52217.1
OG0002679	Seq_2266	SGZ52219.1
OG0002680	Seq_724	SGZ52221.1
OG0002681	Seq_2346	SGZ52223.1
OG0002682	Seq_5092	SGZ52225.1
OG0002683	Seq_4872	SGZ52227.1
OG0002684	Seq_2322	SGZ52229.1
OG0002685	Seq_596	SGZ52231.1
OG0002686	Seq_1262	SGZ52234.1
OG0002687	Seq_5360	SGZ52236.1
OG0002688	Seq_1983	SGZ52238.1
OG0002689	Seq_2080	SGZ52240.1
OG0002690	Seq_3016	SGZ52241.1
OG0002691	Seq_319	SGZ52243.1
OG0002692	Seq_4316	SGZ52245.1
OG0002693	Seq_1046	SGZ52247.1
OG0002694	Seq_3477	SGZ52249.1
OG0002695	Seq_2172	SGZ52254.1
OG0002696	Seq_82	SGZ52256.1
OG0002697	Seq_4163	SGZ52258.1
OG0002698	Seq_4704	SGZ52262.1
OG0002699	Seq_2970	SGZ52264.1
OG0002700	Seq_1694	SGZ52266.1
OG0002701	Seq_1031	SGZ52268.1
OG0002702	Seq_1243	SGZ52270.1
OG0002703	Seq_2780	SGZ52272.1
OG0002704	Seq_3173	SGZ52274.1
OG0002705	Seq_1653	SGZ52276.1
OG0002706	Seq_390	SGZ52278.1
OG0002707	Seq_21	SGZ52280.1
OG0002708	Seq_2469	SGZ52283.1
OG0002709	Seq_3207	SGZ52284.1
OG0002710	Seq_4376	SGZ52287.1
OG0002711	Seq_1824	SGZ52292.1
OG0002712	Seq_5128	SGZ52300.1
OG0002713	Seq_4907	SGZ52302.1
OG0002714	Seq_4141	SGZ52306.1
OG0002715	Seq_2621	SGZ52308.1
OG0002716	Seq_966	SGZ52312.1
OG0002717	Seq_97	SGZ52314.1
OG0002718	Seq_167	SGZ52318.1
OG0002719	Seq_4662	SGZ52320.1
OG0002720	Seq_5467	SGZ52322.1
OG0002721	Seq_3708	SGZ52324.1
OG0002722	Seq_5258	SGZ52326.1
OG0002723	Seq_2892	SGZ52328.1
OG0002724	Seq_4706	SGZ52330.1
OG0002725	Seq_2866	SGZ52332.1
OG0002726	Seq_4736	SGZ52334.1
OG0002727	Seq_2806	SGZ52336.1
OG0002728	Seq_3844	SGZ52338.1
OG0002729	Seq_3120	SGZ52340.1
OG0002730	Seq_5272	SGZ52342.1
OG0002731	Seq_2838	SGZ52344.1
OG0002732	Seq_1092	SGZ52346.1
OG0002733	Seq_2084	SGZ52350.1
OG0002734	Seq_3939	SGZ52353.1
OG0002735	Seq_4492	SGZ52355.1
OG0002736	Seq_1132	SGZ52357.1
OG0002737	Seq_213	SGZ52359.1
OG0002738	Seq_802	SGZ52361.1
OG0002739	Seq_3114	SGZ52363.1
OG0002740	Seq_4798	SGZ52365.1
OG0002741	Seq_4148	SGZ52367.1
OG0002742	Seq_3203	SGZ52369.1
OG0002743	Seq_597	SGZ52371.1
OG0002744	Seq_2960	SGZ52373.1
OG0002745	Seq_563	SGZ52375.1
OG0002746	Seq_1269	SGZ52379.1
OG0002747	Seq_3863	SGZ52381.1
OG0002748	Seq_5071	SGZ52383.1
OG0002749	Seq_793	SGZ52387.1
OG0002750	Seq_2354	SGZ52389.1
OG0002751	Seq_1135	SGZ52391.1
OG0002752	Seq_4255	SGZ52397.1
OG0002753	Seq_4576	SGZ52399.1
OG0002754	Seq_2841	SGZ52401.1
OG0002755	Seq_164	SGZ52403.1
OG0002756	Seq_4531	SGZ52405.1
OG0002757	Seq_102	SGZ52409.1
OG0002758	Seq_1416	SGZ52411.1
OG0002759	Seq_2868	SGZ52413.1
OG0002760	Seq_1950	SGZ52415.1
OG0002761	Seq_3366	SGZ52417.1
OG0002762	Seq_1104	SGZ52419.1
OG0002763	Seq_106	SGZ52421.1
OG0002764	Seq_3041	SGZ52422.1
OG0002765	Seq_5507	SGZ52427.1
OG0002766	Seq_2330	SGZ52429.1
OG0002767	Seq_2989	SGZ52431.1
OG0002768	Seq_1607	SGZ52433.1
OG0002769	Seq_3815	SGZ52439.1
OG0002770	Seq_2936	SGZ52441.1
OG0002771	Seq_832	SGZ52443.1
OG0002772	Seq_2546	SGZ52445.1
OG0002773	Seq_3642	SGZ52447.1
OG0002774	Seq_5029	SGZ52451.1
OG0002775	Seq_1268	SGZ52453.1
OG0002776	Seq_3069	SGZ52455.1
OG0002777	Seq_1301	SGZ52458.1
OG0002778	Seq_5058	SGZ52460.1
OG0002779	Seq_1690	SGZ52462.1
OG0002780	Seq_989	SGZ52464.1
OG0002781	Seq_1313	SGZ52466.1
OG0002782	Seq_5421	SGZ52468.1
OG0002783	Seq_4370	SGZ52470.1
OG0002784	Seq_4878	SGZ52472.1
OG0002785	Seq_5050	SGZ52474.1
OG0002786	Seq_1960	SGZ52476.1
OG0002787	Seq_4746	SGZ52480.1
OG0002788	Seq_1428	SGZ52482.1
OG0002789	Seq_4709	SGZ52484.1
OG0002790	Seq_1907	SGZ52485.1
OG0002791	Seq_2140	SGZ52488.1
OG0002792	Seq_1263	SGZ52490.1
OG0002793	Seq_2608	SGZ52491.1
OG0002794	Seq_1531	SGZ52493.1
OG0002795	Seq_2904	SGZ52495.1
OG0002796	Seq_3971	SGZ52497.1
OG0002797	Seq_2756	SGZ52500.1
OG0002798	Seq_2766	SGZ52502.1
OG0002799	Seq_3611	SGZ52503.1
OG0002800	Seq_2831	SGZ52505.1
OG0002801	Seq_4551	SGZ52509.1
OG0002802	Seq_4210	SGZ52511.1
OG0002803	Seq_4485	SGZ52513.1
OG0002804	Seq_1367	SGZ52515.1
OG0002805	Seq_4467	SGZ52517.1
OG0002806	Seq_2151	SGZ52519.1
OG0002807	Seq_5173	SGZ52521.1
OG0002808	Seq_4143	SGZ52525.1
OG0002809	Seq_2501	SGZ52529.1
OG0002810	Seq_3153	SGZ52531.1
OG0002811	Seq_291	SGZ52533.1
OG0002812	Seq_851	SGZ52537.1
OG0002813	Seq_4952	SGZ52539.1
OG0002814	Seq_1194	SGZ52541.1
OG0002815	Seq_4960	SGZ52543.1
OG0002816	Seq_5127	SGZ52545.1
OG0002817	Seq_1064	SGZ52552.1
OG0002818	Seq_4382	SGZ52555.1
OG0002819	Seq_89	SGZ52557.1
OG0002820	Seq_5369	SGZ52561.1
OG0002821	Seq_5180	SGZ52564.1
OG0002822	Seq_1574	SGZ52566.1
OG0002823	Seq_2370	SGZ52568.1
OG0002824	Seq_2376	SGZ52570.1
OG0002825	Seq_2245	SGZ52572.1
OG0002826	Seq_4037	SGZ52575.1
OG0002827	Seq_3810	SGZ52578.1
OG0002828	Seq_588	SGZ52580.1
OG0002829	Seq_2516	SGZ52587.1
OG0002830	Seq_4669	SGZ52589.1
OG0002831	Seq_3143	SGZ52591.1
OG0002832	Seq_1403	SGZ52593.1
OG0002833	Seq_3045	SGZ52595.1
OG0002834	Seq_1317	SGZ52597.1
OG0002835	Seq_825	SGZ52599.1
OG0002836	Seq_3906	SGZ52601.1
OG0002837	Seq_4516	SGZ52608.1
OG0002838	Seq_337	SGZ52610.1
OG0002839	Seq_3492	SGZ52614.1
OG0002840	Seq_1915	SGZ52618.1
OG0002841	Seq_1805	SGZ52623.1
OG0002842	Seq_3795	SGZ52625.1
OG0002843	Seq_3927	SGZ52629.1
OG0002844	Seq_1350	SGZ52631.1
OG0002845	Seq_4013	SGZ52633.1
OG0002846	Seq_1022	SGZ52635.1
OG0002847	Seq_2225	SGZ52637.1
OG0002848	Seq_4616	SGZ52638.1
OG0002849	Seq_2042	SGZ52642.1
OG0002850	Seq_3951	SGZ52645.1
OG0002851	Seq_4137	SGZ52647.1
OG0002852	Seq_1785	SGZ52648.1
OG0002853	Seq_3221	SGZ52650.1
OG0002854	Seq_1830	SGZ52652.1
OG0002855	Seq_4873	SGZ52654.1
OG0002856	Seq_4206	SGZ52656.1
OG0002857	Seq_4947	SGZ52661.1
OG0002858	Seq_1072	SGZ52663.1
OG0002859	Seq_631	SGZ52664.1
OG0002860	Seq_3189	SGZ52666.1
OG0002861	Seq_4683	SGZ52668.1
OG0002862	Seq_3903	SGZ52670.1
OG0002863	Seq_2312	SGZ52672.1
OG0002864	Seq_5346	SGZ52674.1
OG0002865	Seq_3586	SGZ52676.1
OG0002866	Seq_1542	SGZ52678.1
OG0002867	Seq_5129	SGZ52680.1
OG0002868	Seq_226	SGZ52682.1
OG0002869	Seq_5440	SGZ52684.1
OG0002870	Seq_3712	SGZ52688.1
OG0002871	Seq_621	SGZ52690.1
OG0002872	Seq_1492	SGZ52692.1
OG0002873	Seq_4419	SGZ52694.1
OG0002874	Seq_2496	SGZ52696.1
OG0002875	Seq_1024	SGZ52698.1
OG0002876	Seq_2065	SGZ52702.1
OG0002877	Seq_4002	SGZ52708.1
OG0002878	Seq_2793	SGZ52710.1
OG0002879	Seq_1826	SGZ52712.1
OG0002880	Seq_329	SGZ52717.1
OG0002881	Seq_61	SGZ52721.1
OG0002882	Seq_95	SGZ52723.1
OG0002883	Seq_4399	SGZ52725.1
OG0002884	Seq_1107	SGZ52727.1
OG0002885	Seq_552	SGZ52729.1
OG0002886	Seq_4511	SGZ52731.1
OG0002887	Seq_622	SGZ52732.1
OG0002888	Seq_908	SGZ52737.1
OG0002889	Seq_3700	SGZ52739.1
OG0002890	Seq_883	SGZ52743.1
OG0002891	Seq_798	SGZ52745.1
OG0002892	Seq_2918	SGZ52747.1
OG0002893	Seq_4820	SGZ52749.1
OG0002894	Seq_1461	SGZ52751.1
OG0002895	Seq_4532	SGZ52753.1
OG0002896	Seq_3298	SGZ52755.1
OG0002897	Seq_3087	SGZ52757.1
OG0002898	Seq_1366	SGZ52759.1
OG0002899	Seq_3689	SGZ52761.1
OG0002900	Seq_1679	SGZ52763.1
OG0002901	Seq_2025	SGZ52765.1
OG0002902	Seq_666	SGZ52767.1
OG0002903	Seq_4602	SGZ52769.1
OG0002904	Seq_1231	SGZ52771.1
OG0002905	Seq_3974	SGZ52773.1
OG0002906	Seq_2530	SGZ52778.1
OG0002907	Seq_2728	SGZ52780.1
OG0002908	Seq_5374	SGZ52782.1
OG0002909	Seq_4626	SGZ52784.1
OG0002910	Seq_2701	SGZ52786.1
OG0002911	Seq_3197	SGZ52790.1
OG0002912	Seq_1392	SGZ52794.1
OG0002913	Seq_2566	SGZ52796.1
OG0002914	Seq_192	SGZ52798.1
OG0002915	Seq_5407	SGZ52800.1
OG0002916	Seq_2748	SGZ52802.1
OG0002917	Seq_1394	SGZ52806.1
OG0002918	Seq_1856	SGZ52808.1
OG0002919	Seq_2009	SGZ52810.1
OG0002920	Seq_394	SGZ52812.1
OG0002921	Seq_4433	SGZ52814.1
OG0002922	Seq_2954	SGZ52817.1
OG0002923	Seq_1270	SGZ52819.1
OG0002924	Seq_4866	SGZ52821.1
OG0002925	Seq_1994	SGZ52823.1
OG0002926	Seq_2690	SGZ52825.1
OG0002927	Seq_4561	SGZ52827.1
OG0002928	Seq_656	SGZ52829.1
OG0002929	Seq_2510	SGZ52830.1
OG0002930	Seq_5514	SGZ52834.1
OG0002931	Seq_1849	SGZ52836.1
OG0002932	Seq_1947	SGZ52838.1
OG0002933	Seq_4772	SGZ52840.1
OG0002934	Seq_4971	SGZ52842.1
OG0002935	Seq_4665	SGZ52843.1
OG0002936	Seq_1618	SGZ52846.1
OG0002937	Seq_1539	SGZ52847.1
OG0002938	Seq_1158	SGZ52848.1
OG0002939	Seq_2202	SGZ52849.1
OG0002940	Seq_1981	SGZ52850.1
OG0002941	Seq_3339	SGZ52851.1
OG0002942	Seq_4325	SGZ52852.1
OG0002943	Seq_2753	SGZ52853.1
OG0002944	Seq_5363	SGZ52854.1
OG0002945	Seq_2378	SGZ52855.1
OG0002946	Seq_2571	SGZ52856.1
OG0002947	Seq_4744	SGZ52857.1
OG0002948	Seq_3506	SGZ52858.1
OG0002949	Seq_1635	SGZ52859.1
OG0002950	Seq_3965	SGZ52860.1
OG0002951	Seq_5238	SGZ52861.1
OG0002952	Seq_4343	SGZ52862.1
OG0002953	Seq_277	SGZ52863.1
OG0002954	Seq_1605	SGZ52864.1
OG0002955	Seq_3304	SGZ52865.1
OG0002956	Seq_1214	SGZ52866.1
