OG0000000: SGZ51129.1 SGZ51186.1 SGZ53862.1 SGZ54208.1 SGZ54258.1 SGZ55373.1 SGZ56130.1 Seq_1236 Seq_3372 Seq_5017 Seq_5227 Seq_580 Seq_620 Seq_870
OG0000001: SGZ46812.1 SGZ46814.1 SGZ49231.1 SGZ53382.1 SGZ55671.1 SGZ56654.1 Seq_2601 Seq_3361 Seq_3472 Seq_3737 Seq_4080 Seq_5185 Seq_62
OG0000002: SGZ46206.1 SGZ48122.1 SGZ50994.1 SGZ51027.1 SGZ54714.1 SGZ56656.1 Seq_2659 Seq_3594 Seq_3742 Seq_4166 Seq_5494 Seq_665
OG0000003: SGZ47126.1 SGZ50995.1 SGZ52892.1 SGZ54677.1 SGZ54679.1 SGZ57787.1 Seq_3006 Seq_3384 Seq_4153 Seq_5160 Seq_5172
OG0000004: SGZ48124.1 SGZ48781.1 SGZ52899.1 SGZ52900.1 SGZ52902.1 SGZ54826.1 Seq_3427 Seq_3698 Seq_4674 Seq_605 Seq_884
OG0000005: SGZ46210.1 SGZ46718.1 SGZ49663.1 SGZ55088.1 Seq_1204 Seq_1370 Seq_2990 Seq_3884 Seq_4552 Seq_623
OG0000006: SGZ47317.1 SGZ47318.1 SGZ49661.1 SGZ51011.1 SGZ51023.1 SGZ54727.1 SGZ54820.1 SGZ55027.1 SGZ55091.1 SGZ57769.1
OG0000007: SGZ47430.1 SGZ49609.1 SGZ51007.1 SGZ52907.1 SGZ58005.1 Seq_327 Seq_3850 Seq_3881 Seq_3922 Seq_729
OG0000008: SGZ50830.1 SGZ50832.1 SGZ50834.1 SGZ50836.1 SGZ50838.1 SGZ50840.1 SGZ57340.1 Seq_3729 Seq_432 Seq_959
OG0000009: SGZ47032.1 SGZ51017.1 SGZ51025.1 SGZ56633.1 Seq_2366 Seq_2570 Seq_345 Seq_3522 Seq_628
OG0000010: Seq_3238 Seq_3443 Seq_3924 Seq_4088 Seq_4182 Seq_4480 Seq_5211 Seq_5297 Seq_5379
OG0000011: SGZ46237.1 SGZ46503.1 SGZ52304.1 SGZ55250.1 Seq_1939 Seq_2121 Seq_2362 Seq_2987
OG0000012: SGZ46884.1 SGZ47045.1 SGZ52897.1 SGZ57767.1 Seq_2303 Seq_3091 Seq_4275 Seq_566
OG0000013: SGZ47193.1 SGZ47533.1 SGZ50456.1 SGZ54485.1 Seq_1186 Seq_3182 Seq_4404 Seq_997
OG0000014: SGZ54717.1 SGZ54718.1 SGZ54719.1 SGZ54847.1 SGZ58060.1 Seq_1892 Seq_3658 Seq_5020
OG0000015: SGZ46222.1 SGZ46223.1 SGZ46225.1 SGZ47105.1 SGZ51018.1 Seq_4187 Seq_4771
OG0000016: SGZ46997.1 SGZ47033.1 SGZ54835.1 Seq_2028 Seq_3111 Seq_3185 Seq_324
OG0000017: SGZ49796.1 SGZ49807.1 SGZ51830.1 SGZ55205.1 SGZ57804.1 Seq_4587 Seq_4984
OG0000018: SGZ49923.1 SGZ51002.1 SGZ51003.1 SGZ54299.1 Seq_2471 Seq_2870 Seq_3817
OG0000019: SGZ51013.1 SGZ51014.1 SGZ57877.1 SGZ57878.1 Seq_1298 Seq_1881 Seq_5458
OG0000020: SGZ51015.1 SGZ51190.1 SGZ53002.1 SGZ56629.1 Seq_2342 Seq_3290 Seq_3830
OG0000021: SGZ52704.1 SGZ52706.1 SGZ52883.1 SGZ54068.1 Seq_1249 Seq_1764 Seq_4278
OG0000022: SGZ56399.1 SGZ57954.1 SGZ57956.1 SGZ57958.1 Seq_2876 Seq_4194 Seq_4675
OG0000023: SGZ46242.1 SGZ51579.1 SGZ57757.1 Seq_2484 Seq_5425 Seq_786
OG0000024: SGZ46321.1 SGZ47714.1 SGZ52449.1 Seq_3713 Seq_3940 Seq_5235
OG0000025: SGZ46829.1 SGZ53370.1 SGZ53714.1 Seq_2231 Seq_3160 Seq_398
OG0000026: SGZ47212.1 SGZ51008.1 SGZ57990.1 Seq_3014 Seq_4781 Seq_5327
OG0000027: SGZ47413.1 SGZ50618.1 SGZ51197.1 Seq_232 Seq_2953 Seq_5367
OG0000028: SGZ48121.1 SGZ48783.1 SGZ54138.1 Seq_1851 Seq_3792 Seq_4634
OG0000029: SGZ49132.1 SGZ49256.1 SGZ52407.1 Seq_1427 Seq_4855 Seq_5413
OG0000030: SGZ49657.1 SGZ49987.1 SGZ50035.1 Seq_3418 Seq_5531 Seq_818
OG0000031: SGZ49794.1 SGZ49805.1 SGZ51828.1 SGZ55197.1 SGZ55199.1 SGZ55203.1
OG0000032: SGZ49937.1 SGZ49942.1 SGZ57363.1 Seq_4280 Seq_4489 Seq_679
OG0000033: SGZ50191.1 SGZ54938.1 SGZ56686.1 Seq_110 Seq_2193 Seq_4254
OG0000034: SGZ50465.1 SGZ52577.1 SGZ56412.1 Seq_1052 Seq_107 Seq_4687
OG0000035: SGZ51009.1 SGZ52906.1 SGZ54723.1 Seq_4914 Seq_5117 Seq_5366
OG0000036: SGZ51019.1 SGZ54429.1 SGZ56525.1 SGZ56658.1 Seq_4321 Seq_4330
OG0000037: SGZ52890.1 SGZ57316.1 Seq_1315 Seq_2291 Seq_2745 Seq_3097
OG0000038: SGZ53697.1 SGZ54137.1 SGZ56050.1 Seq_1828 Seq_1992 Seq_2590
OG0000039: SGZ54729.1 SGZ56294.1 SGZ58078.1 Seq_1330 Seq_3945 Seq_5485
OG0000040: SGZ54830.1 SGZ56403.1 SGZ56663.1 Seq_127 Seq_1475 Seq_517
OG0000041: SGZ57195.1 SGZ57197.1 SGZ57198.1 Seq_1342 Seq_4717 Seq_981
OG0000042: SGZ46846.1 SGZ57432.1 SGZ57591.1 SGZ57856.1 Seq_355
OG0000043: SGZ47595.1 SGZ50241.1 Seq_2357 Seq_2457 Seq_4649
OG0000044: SGZ47657.1 SGZ47658.1 SGZ52792.1 Seq_1458 Seq_5205
OG0000045: SGZ48071.1 SGZ50998.1 SGZ50999.1 Seq_3028 Seq_755
OG0000046: SGZ48792.1 SGZ57779.1 SGZ57780.1 Seq_1260 Seq_3058
OG0000047: SGZ48812.1 SGZ48814.1 SGZ53927.1 Seq_3521 Seq_713
OG0000048: SGZ49115.1 SGZ49118.1 SGZ52177.1 Seq_2308 Seq_3790
OG0000049: SGZ49211.1 SGZ49213.1 SGZ52735.1 Seq_3 Seq_5134
OG0000050: SGZ49792.1 SGZ49798.1 SGZ49800.1 SGZ51832.1 SGZ55201.1
OG0000051: SGZ50119.1 SGZ51824.1 SGZ51826.1 Seq_2994 Seq_3637
OG0000052: SGZ51940.1 SGZ54843.1 Seq_1897 Seq_2089 Seq_396
OG0000053: SGZ52290.1 SGZ52294.1 SGZ52296.1 SGZ52298.1 Seq_3276
OG0000054: SGZ53423.1 SGZ53425.1 SGZ55227.1 Seq_3205 Seq_4191
OG0000055: SGZ53751.1 SGZ53753.1 SGZ56001.1 Seq_1102 Seq_275
OG0000056: SGZ55716.1 SGZ55718.1 SGZ55720.1 Seq_174 Seq_2402
OG0000057: SGZ56830.1 SGZ56832.1 SGZ56834.1 Seq_2105 Seq_408
OG0000058: SGZ57790.1 SGZ57868.1 SGZ57909.1 Seq_4753 Seq_515
OG0000059: SGZ46214.1 SGZ57784.1 Seq_2102 Seq_3412
OG0002021: SGZ50586.1 Seq_3905
OG0002022: SGZ50588.1 Seq_4847
OG0002023: SGZ50590.1 Seq_5301
OG0002024: SGZ50593.1 Seq_4638
OG0002025: SGZ50594.1 Seq_704
OG0002026: SGZ50596.1 Seq_964
OG0002027: SGZ50599.1 Seq_243
OG0002028: SGZ50603.1 Seq_626
OG0002029: SGZ50605.1 Seq_4720
OG0002030: SGZ50608.1 Seq_4336
OG0002031: SGZ50610.1 Seq_166
OG0002032: SGZ50612.1 Seq_2555
OG0002033: SGZ50614.1 Seq_904
OG0002034: SGZ50616.1 Seq_1731
OG0002035: SGZ50620.1 Seq_1051
OG0002036: SGZ50623.1 Seq_4129
OG0002037: SGZ50627.1 Seq_2495
OG0002038: SGZ50630.1 Seq_4303
OG0002039: SGZ50632.1 Seq_481
OG0002040: SGZ50635.1 Seq_5318
OG0002041: SGZ50637.1 Seq_478
OG0002042: SGZ50640.1 Seq_409
OG0002043: SGZ50642.1 Seq_2938
OG0002044: SGZ50644.1 Seq_2930
OG0002045: SGZ50646.1 Seq_3963
OG0002046: SGZ50647.1 Seq_2714
OG0002047: SGZ50652.1 Seq_1533
OG0002048: SGZ50654.1 Seq_4456
OG0002049: SGZ50656.1 Seq_1727
OG0002050: SGZ50658.1 Seq_3818
OG0002051: SGZ50663.1 Seq_1792
OG0002052: SGZ50665.1 Seq_1141
OG0002053: SGZ50667.1 Seq_5046
OG0002054: SGZ50670.1 Seq_3009
OG0002055: SGZ50674.1 Seq_1411
OG0002056: SGZ50676.1 Seq_558
OG0002057: SGZ50679.1 Seq_632
OG0002058: SGZ50681.1 Seq_7
OG0002059: SGZ50683.1 Seq_5361
OG0002060: SGZ50685.1 Seq_4425
OG0002061: SGZ50688.1 Seq_5313
OG0002062: SGZ50690.1 Seq_643
OG0002063: SGZ50694.1 Seq_3758
OG0002064: SGZ50697.1 Seq_4116
OG0002065: SGZ50699.1 Seq_4953
OG0002066: SGZ50701.1 Seq_136
OG0002067: SGZ50703.1 Seq_4048
OG0002068: SGZ50707.1 Seq_3753
OG0002069: SGZ50709.1 Seq_1491
OG0002070: SGZ50711.1 Seq_2878
OG0002071: SGZ50713.1 Seq_4533
OG0002072: SGZ50716.1 Seq_3604
OG0002073: SGZ50718.1 Seq_3544
OG0002074: SGZ50720.1 Seq_2715
OG0002075: SGZ50722.1 Seq_3992
OG0002076: SGZ50725.1 Seq_1334
OG0002077: SGZ50727.1 Seq_4352
OG0002078: SGZ50730.1 Seq_3502
OG0002079: SGZ50732.1 Seq_4750
OG0002080: SGZ50737.1 Seq_1218
OG0002081: SGZ50742.1 Seq_3961
OG0002082: SGZ50744.1 Seq_3704
OG0002083: SGZ50746.1 Seq_833
OG0002084: SGZ50748.1 Seq_3779
OG0002085: SGZ50750.1 Seq_4348
OG0002086: SGZ50753.1 Seq_1347
OG0002087: SGZ50755.1 Seq_996
OG0002088: SGZ50757.1 Seq_4326
OG0002089: SGZ50759.1 Seq_4860
OG0002090: SGZ50761.1 Seq_2460
OG0002091: SGZ50763.1 Seq_14
OG0002092: SGZ50768.1 Seq_4171
OG0002093: SGZ50771.1 Seq_1106
OG0002094: SGZ50773.1 Seq_2923
OG0002095: SGZ50777.1 Seq_4310
OG0002096: SGZ50779.1 Seq_5464
OG0002097: SGZ50781.1 Seq_484
OG0002098: SGZ50788.1 Seq_2946
OG0002099: SGZ50791.1 Seq_4395
OG0002100: SGZ50793.1 Seq_3621
OG0002101: SGZ50795.1 Seq_190
OG0002102: SGZ50797.1 Seq_3910
OG0002103: SGZ50799.1 Seq_3834
OG0002104: SGZ50802.1 Seq_1162
OG0002105: SGZ50804.1 Seq_1509
OG0002106: SGZ50806.1 Seq_1171
OG0002107: SGZ50808.1 Seq_4052
OG0002108: SGZ50810.1 Seq_3852
OG0002109: SGZ50813.1 Seq_1220
OG0002110: SGZ50815.1 Seq_3640
OG0002111: SGZ50819.1 Seq_3917
OG0002112: SGZ50822.1 Seq_2062
OG0002113: SGZ50824.1 Seq_4538
OG0002114: SGZ50826.1 Seq_322
OG0002115: SGZ50828.1 Seq_619
OG0002116: SGZ50842.1 Seq_4354
OG0002117: SGZ50844.1 Seq_699
OG0002118: SGZ50851.1 Seq_2903
OG0002119: SGZ50854.1 Seq_2082
OG0002120: SGZ50856.1 Seq_3172
OG0002121: SGZ50858.1 Seq_3398
OG0002122: SGZ50860.1 Seq_829
OG0002123: SGZ50861.1 Seq_3285
OG0002124: SGZ50863.1 Seq_1955
OG0002125: SGZ50865.1 Seq_3953
OG0002126: SGZ50867.1 Seq_4449
OG0002127: SGZ50870.1 Seq_648
OG0002128: SGZ50872.1 Seq_2612
OG0002129: SGZ50874.1 Seq_2697
OG0002130: SGZ50876.1 Seq_1916
OG0002131: SGZ50878.1 Seq_3777
OG0002132: SGZ50880.1 Seq_215
OG0002133: SGZ50883.1 Seq_2814
OG0002134: SGZ50885.1 Seq_5166
OG0002135: SGZ50887.1 Seq_91
OG0002136: SGZ50890.1 Seq_5498
OG0002137: SGZ50892.1 Seq_256
OG0002138: SGZ50894.1 Seq_2189
OG0002139: SGZ50896.1 Seq_4981
OG0002140: SGZ50898.1 Seq_3297
OG0002141: SGZ50900.1 Seq_2911
OG0002142: SGZ50902.1 Seq_1632
OG0002143: SGZ50904.1 Seq_4057
OG0002144: SGZ50906.1 Seq_2260
OG0002145: SGZ50909.1 Seq_1328
OG0002146: SGZ50913.1 Seq_3967
OG0002147: SGZ50915.1 Seq_2146
OG0002148: SGZ50919.1 Seq_4250
OG0002149: SGZ50922.1 Seq_4219
OG0002150: SGZ50924.1 Seq_4592
OG0002151: SGZ50926.1 Seq_3195
OG0002152: SGZ50928.1 Seq_330
OG0002153: SGZ50931.1 Seq_3128
OG0002154: SGZ50933.1 Seq_4454
OG0002155: SGZ50935.1 Seq_1920
OG0002156: SGZ50937.1 Seq_1323
OG0002157: SGZ50940.1 Seq_5411
OG0002158: SGZ50942.1 Seq_316
OG0002159: SGZ50943.1 Seq_2476
OG0002160: SGZ50944.1 Seq_5043
OG0002161: SGZ50945.1 Seq_4510
OG0002162: SGZ50946.1 Seq_897
OG0002163: SGZ50947.1 Seq_1321
OG0002164: SGZ50948.1 Seq_733
OG0002165: SGZ50949.1 Seq_1167
OG0002166: SGZ50950.1 Seq_1434
OG0002167: SGZ50951.1 Seq_209
OG0002168: SGZ50952.1 Seq_4189
OG0002169: SGZ50953.1 Seq_5388
OG0002170: SGZ50954.1 Seq_1176
OG0002171: SGZ50955.1 Seq_31
OG0002172: SGZ50957.1 Seq_3746
OG0002173: SGZ50958.1 Seq_3215
OG0002174: SGZ50959.1 Seq_32
OG0002175: SGZ50960.1 Seq_720
OG0002176: SGZ50961.1 Seq_1495
OG0002177: SGZ50962.1 Seq_1353
OG0002178: SGZ50963.1 Seq_1855
OG0002179: SGZ50964.1 Seq_2401
OG0002180: SGZ50965.1 Seq_2170
OG0002181: SGZ50966.1 Seq_3627
OG0002182: SGZ50967.1 Seq_3559
OG0002183: SGZ50968.1 Seq_3674
OG0002184: SGZ50969.1 Seq_1823
OG0002185: SGZ50971.1 Seq_3551
OG0002186: SGZ50972.1 Seq_3609
OG0002187: SGZ50973.1 Seq_4565
OG0002188: SGZ50974.1 Seq_485
OG0002189: SGZ50975.1 Seq_2916
OG0002190: SGZ50976.1 Seq_4087
OG0002191: SGZ50977.1 Seq_3979
OG0002192: SGZ50979.1 Seq_890
OG0002193: SGZ50980.1 Seq_4976
OG0002194: SGZ50981.1 Seq_5216
OG0002195: SGZ50982.1 Seq_891
OG0002196: SGZ50983.1 Seq_1688
OG0002197: SGZ50984.1 Seq_1517
OG0002198: SGZ50985.1 Seq_4800
OG0002199: SGZ50986.1 Seq_5054
OG0002200: SGZ50988.1 Seq_1925
OG0002201: SGZ50989.1 Seq_892
OG0002202: SGZ50990.1 Seq_5465
OG0002203: SGZ50993.1 Seq_1883
OG0002204: SGZ51005.1 Seq_2006
OG0002205: SGZ51026.1 Seq_2141
OG0002206: SGZ51028.1 Seq_3422
OG0002207: SGZ51029.1 Seq_4245
OG0002208: SGZ51031.1 Seq_3847
OG0002209: SGZ51033.1 Seq_1780
OG0002210: SGZ51038.1 Seq_4018
OG0002211: SGZ51040.1 Seq_845
OG0002212: SGZ51042.1 Seq_3875
OG0002213: SGZ51047.1 Seq_4581
OG0002214: SGZ51048.1 Seq_3303
OG0002215: SGZ51052.1 Seq_2626
OG0002216: SGZ51054.1 Seq_4846
OG0002217: SGZ51056.1 Seq_3279
OG0002218: SGZ51059.1 Seq_2561
OG0002219: SGZ51061.1 Seq_4757
OG0002220: SGZ51063.1 Seq_3081
OG0002221: SGZ51066.1 Seq_2919
OG0002222: SGZ51068.1 Seq_1614
OG0002223: SGZ51071.1 Seq_4821
OG0002224: SGZ51075.1 Seq_1003
OG0002225: SGZ51077.1 Seq_3135
OG0002226: SGZ51079.1 Seq_5285
OG0002227: SGZ51082.1 Seq_395
OG0002228: SGZ51083.1 Seq_3692
OG0002229: SGZ51086.1 Seq_3814
OG0002230: SGZ51088.1 Seq_3461
OG0002231: SGZ51090.1 Seq_2480
OG0002232: SGZ51092.1 Seq_3174
OG0002233: SGZ51094.1 Seq_4580
OG0002234: SGZ51096.1 Seq_449
OG0002235: SGZ51098.1 Seq_1521
OG0002236: SGZ51100.1 Seq_1967
OG0002237: SGZ51102.1 Seq_2433
OG0002238: SGZ51105.1 Seq_4270
OG0002239: SGZ51107.1 Seq_4378
OG0002240: SGZ51109.1 Seq_843
OG0002241: SGZ51110.1 Seq_5481
OG0002242: SGZ51113.1 Seq_553
OG0002243: SGZ51115.1 Seq_760
OG0002244: SGZ51117.1 Seq_1341
OG0002245: SGZ51120.1 Seq_4502
OG0002246: SGZ51122.1 Seq_2451
OG0002247: SGZ51123.1 Seq_2110
OG0002248: SGZ51126.1 Seq_3222
OG0002249: SGZ51132.1 Seq_4536
OG0002250: SGZ51134.1 Seq_3180
OG0002251: SGZ51137.1 Seq_1060
OG0002252: SGZ51139.1 Seq_2999
OG0002253: SGZ51141.1 Seq_1524
OG0002254: SGZ51144.1 Seq_4142
OG0002255: SGZ51146.1 Seq_3216
OG0002256: SGZ51150.1 Seq_4405
OG0002257: SGZ51153.1 Seq_5412
OG0002258: SGZ51154.1 Seq_1647
OG0002259: SGZ51156.1 Seq_5015
OG0002260: SGZ51160.1 Seq_1986
OG0002261: SGZ51162.1 Seq_2321
OG0002262: SGZ51164.1 Seq_2024
OG0002263: SGZ51166.1 Seq_453
OG0002264: SGZ51167.1 Seq_1995
OG0002265: SGZ51170.1 Seq_1035
OG0002266: SGZ51172.1 Seq_2149
OG0002267: SGZ51174.1 Seq_988
OG0002268: SGZ51177.1 Seq_5529
OG0002269: SGZ51179.1 Seq_3839
OG0002270: SGZ51180.1 Seq_1057
OG0002271: SGZ51182.1 Seq_1664
OG0002272: SGZ51200.1 Seq_1438
OG0002273: SGZ51202.1 Seq_4513
OG0002274: SGZ51204.1 Seq_402
OG0002275: SGZ51206.1 Seq_1725
OG0002276: SGZ51208.1 Seq_1755
OG0002277: SGZ51210.1 Seq_1361
OG0002278: SGZ51212.1 Seq_5417
OG0002279: SGZ51214.1 Seq_3464
OG0002280: SGZ51217.1 Seq_2037
OG0002281: SGZ51219.1 Seq_1594
OG0002282: SGZ51221.1 Seq_4264
OG0002283: SGZ51224.1 Seq_2879
OG0002284: SGZ51227.1 Seq_821
OG0002285: SGZ51229.1 Seq_4697
OG0002286: SGZ51232.1 Seq_4705
OG0002287: SGZ51234.1 Seq_3417
OG0002288: SGZ51240.1 Seq_3055
OG0002289: SGZ51242.1 Seq_265
OG0002290: SGZ51244.1 Seq_242
OG0002291: SGZ51246.1 Seq_3564
OG0002292: SGZ51249.1 Seq_2657
OG0002293: SGZ51251.1 Seq_5122
OG0002294: SGZ51253.1 Seq_3252
OG0002295: SGZ51255.1 Seq_3177
OG0002296: SGZ51257.1 Seq_1739
OG0002297: SGZ51260.1 Seq_1013
OG0002298: SGZ51262.1 Seq_3960
OG0002299: SGZ51264.1 Seq_2731
OG0002300: SGZ51266.1 Seq_4897
OG0002301: SGZ51269.1 Seq_18
OG0002302: SGZ51271.1 Seq_4127
OG0002303: SGZ51274.1 Seq_3507
OG0002304: SGZ51276.1 Seq_1499
OG0002305: SGZ51280.1 Seq_5477
OG0002306: SGZ51282.1 Seq_3013
OG0002307: SGZ51285.1 Seq_2284
OG0002308: SGZ51287.1 Seq_1161
OG0002309: SGZ51289.1 Seq_902
OG0002310: SGZ51291.1 Seq_5242
OG0002311: SGZ51293.1 Seq_3931
OG0002312: SGZ51298.1 Seq_133
OG0002313: SGZ51300.1 Seq_1187
OG0002314: SGZ51303.1 Seq_4134
OG0002315: SGZ51305.1 Seq_3661
OG0002316: SGZ51307.1 Seq_151
OG0002317: SGZ51309.1 Seq_2076
OG0002318: SGZ51314.1 Seq_2022
OG0002319: SGZ51316.1 Seq_4318
OG0002320: SGZ51318.1 Seq_1277
OG0002321: SGZ51320.1 Seq_842
OG0002322: SGZ51324.1 Seq_1640
OG0002323: SGZ51326.1 Seq_5142
OG0002324: SGZ51331.1 Seq_2349
OG0002325: SGZ51333.1 Seq_5294
OG0002326: SGZ51336.1 Seq_4147
OG0002327: SGZ51338.1 Seq_2050
OG0002328: SGZ51341.1 Seq_4162
OG0002329: SGZ51343.1 Seq_663
OG0002330: SGZ51346.1 Seq_1219
OG0002331: SGZ51348.1 Seq_857
OG0002332: SGZ51350.1 Seq_1233
OG0002333: SGZ51352.1 Seq_696
OG0002334: SGZ51354.1 Seq_692
OG0002335: SGZ51358.1 Seq_2755
OG0002336: SGZ51360.1 Seq_3977
OG0002337: SGZ51362.1 Seq_4913
OG0002338: SGZ51364.1 Seq_4852
OG0002339: SGZ51367.1 Seq_1252
OG0002340: SGZ51371.1 Seq_1735
OG0002341: SGZ51373.1 Seq_2887
OG0002342: SGZ51375.1 Seq_5135
OG0002343: SGZ51377.1 Seq_5323
OG0002344: SGZ51379.1 Seq_1055
OG0002345: SGZ51381.1 Seq_3825
OG0002346: SGZ51383.1 Seq_3610
OG0002347: SGZ51385.1 Seq_3438
OG0002348: SGZ51387.1 Seq_980
OG0002349: SGZ51392.1 Seq_2353
OG0002350: SGZ51396.1 Seq_4797
OG0002351: SGZ51398.1 Seq_1580
OG0002352: SGZ51400.1 Seq_4365
OG0002353: SGZ51402.1 Seq_2681
OG0002354: SGZ51405.1 Seq_200
OG0002355: SGZ51407.1 Seq_804
OG0002356: SGZ51411.1 Seq_2182
OG0002357: SGZ51415.1 Seq_3934
OG0002358: SGZ51418.1 Seq_272
OG0002359: SGZ51419.1 Seq_4759
OG0002360: SGZ51421.1 Seq_3547
OG0002361: SGZ51426.1 Seq_644
OG0002362: SGZ51429.1 Seq_287
OG0002363: SGZ51432.1 Seq_3630
OG0002364: SGZ51434.1 Seq_3144
OG0002365: SGZ51439.1 Seq_5274
OG0002366: SGZ51442.1 Seq_3808
OG0002367: SGZ51445.1 Seq_3147
OG0002368: SGZ51447.1 Seq_73
OG0002369: SGZ51449.1 Seq_2316
OG0002370: SGZ51451.1 Seq_4442
OG0002371: SGZ51455.1 Seq_4955
OG0002372: SGZ51457.1 Seq_1042
OG0002373: SGZ51459.1 Seq_2619
OG0002374: SGZ51461.1 Seq_4710
OG0002375: SGZ51464.1 Seq_4304
OG0002376: SGZ51466.1 Seq_4430
OG0002377: SGZ51472.1 Seq_1956
OG0002378: SGZ51474.1 Seq_2950
OG0002379: SGZ51476.1 Seq_2867
OG0002380: SGZ51478.1 Seq_853
OG0002381: SGZ51481.1 Seq_732
OG0002382: SGZ51483.1 Seq_815
OG0002383: SGZ51485.1 Seq_1299
OG0002384: SGZ51488.1 Seq_1658
OG0002385: SGZ51490.1 Seq_1304
OG0002386: SGZ51492.1 Seq_372
OG0002387: SGZ51494.1 Seq_876
OG0002388: SGZ51496.1 Seq_840
OG0002389: SGZ51502.1 Seq_3250
OG0002390: SGZ51504.1 Seq_2015
OG0002391: SGZ51507.1 Seq_3162
OG0002392: SGZ51509.1 Seq_3260
OG0002393: SGZ51513.1 Seq_1972
OG0002394: SGZ51516.1 Seq_3002
OG0002395: SGZ51518.1 Seq_1537
OG0002396: SGZ51520.1 Seq_4000
OG0002397: SGZ51524.1 Seq_2175
OG0002398: SGZ51526.1 Seq_4712
OG0002399: SGZ51533.1 Seq_23
OG0002400: SGZ51535.1 Seq_2187
OG0002401: SGZ51537.1 Seq_1309
OG0002402: SGZ51543.1 Seq_2390
OG0002403: SGZ51545.1 Seq_5503
OG0002404: SGZ51547.1 Seq_5355
OG0002405: SGZ51549.1 Seq_2485
OG0002406: SGZ51551.1 Seq_2243
OG0002407: SGZ51553.1 Seq_872
OG0002408: SGZ51556.1 Seq_969
OG0002409: SGZ51558.1 Seq_1138
OG0002410: SGZ51560.1 Seq_2327
OG0002411: SGZ51562.1 Seq_5145
OG0002412: SGZ51564.1 Seq_457
OG0002413: SGZ51569.1 Seq_3663
OG0002414: SGZ51571.1 Seq_1322
OG0002415: SGZ51573.1 Seq_2775
OG0002416: SGZ51575.1 Seq_2578
OG0002417: SGZ51581.1 Seq_3440
OG0002418: SGZ51583.1 Seq_3352
OG0002419: SGZ51587.1 Seq_4919
OG0002420: SGZ51589.1 Seq_4848
OG0002421: SGZ51591.1 Seq_2648
OG0002422: SGZ51593.1 Seq_1776
OG0002423: SGZ51595.1 Seq_5383
OG0002424: SGZ51600.1 Seq_1817
OG0002425: SGZ51602.1 Seq_1675
OG0002426: SGZ51604.1 Seq_4313
OG0002427: SGZ51606.1 Seq_2344
OG0002428: SGZ51615.1 Seq_3624
OG0002429: SGZ51617.1 Seq_3776
OG0002430: SGZ51619.1 Seq_3275
OG0002431: SGZ51621.1 Seq_2723
OG0002432: SGZ51623.1 Seq_4427
OG0002433: SGZ51625.1 Seq_4861
OG0002434: SGZ51627.1 Seq_547
OG0002435: SGZ51631.1 Seq_4487
OG0002436: SGZ51633.1 Seq_1178
OG0002437: SGZ51638.1 Seq_3928
OG0002438: SGZ51640.1 Seq_559
OG0002439: SGZ51645.1 Seq_5116
OG0002440: SGZ51648.1 Seq_4038
OG0002441: SGZ51650.1 Seq_5504
OG0002442: SGZ51652.1 Seq_2997
OG0002443: SGZ51655.1 Seq_4181
OG0002444: SGZ51657.1 Seq_2039
OG0002445: SGZ51659.1 Seq_4679
OG0002446: SGZ51662.1 Seq_5320
OG0002447: SGZ51664.1 Seq_2369
OG0002448: SGZ51666.1 Seq_931
OG0002449: SGZ51668.1 Seq_4630
OG0002450: SGZ51673.1 Seq_2508
OG0002451: SGZ51675.1 Seq_2222
OG0002452: SGZ51677.1 Seq_2531
OG0002453: SGZ51680.1 Seq_1113
OG0002454: SGZ51682.1 Seq_2360
OG0002455: SGZ51684.1 Seq_3233
OG0002456: SGZ51686.1 Seq_404
OG0002457: SGZ51688.1 Seq_835
OG0002458: SGZ51691.1 Seq_3282
OG0002459: SGZ51693.1 Seq_2932
OG0002460: SGZ51695.1 Seq_6
OG0002461: SGZ51697.1 Seq_273
OG0002462: SGZ51698.1 Seq_3181
OG0002463: SGZ51700.1 Seq_1379
OG0002464: SGZ51702.1 Seq_5222
OG0002465: SGZ51705.1 Seq_2249
OG0002466: SGZ51707.1 Seq_3201
OG0002467: SGZ51709.1 Seq_2466
OG0002468: SGZ51711.1 Seq_4302
OG0002469: SGZ51714.1 Seq_708
OG0002470: SGZ51716.1 Seq_3156
OG0002471: SGZ51718.1 Seq_3498
OG0002472: SGZ51720.1 Seq_3436
OG0002473: SGZ51722.1 Seq_16
OG0002474: SGZ51725.1 Seq_5239
OG0002475: SGZ51727.1 Seq_4203
OG0002476: SGZ51729.1 Seq_4949
OG0002477: SGZ51731.1 Seq_3601
OG0002478: SGZ51733.1 Seq_3561
OG0002479: SGZ51736.1 Seq_4838
OG0002480: SGZ51738.1 Seq_637
OG0002481: SGZ51740.1 Seq_4220
OG0002482: SGZ51743.1 Seq_774
OG0002483: SGZ51745.1 Seq_5224
OG0002484: SGZ51747.1 Seq_1963
OG0002485: SGZ51750.1 Seq_1483
OG0002486: SGZ51752.1 Seq_1998
OG0002487: SGZ51754.1 Seq_4238
OG0002488: SGZ51756.1 Seq_3089
OG0002489: SGZ51760.1 Seq_60
OG0002490: SGZ51762.1 Seq_3649
OG0002491: SGZ51768.1 Seq_387
OG0002492: SGZ51770.1 Seq_3608
OG0002493: SGZ51772.1 Seq_654
OG0002494: SGZ51774.1 Seq_5078
